Level	Reference	Former Reference (Dept)	Former Reference (PRO)	Title	Description	Covering Dates	Physical Description	Note	Separated Material	Related Material	Closure Status	Closure Type	Closure Code	Record Opening Date	ID
>>>>>> 	DT 10/19	1935 Volume			Supplementary part of Register	1921 Sept 1-1934 Dec 31	 				Open Document, Open Description	Open Immediately			C1272988
>>>>>> 	DT 10/20	1936 Volume			General part of Register	1921 Sept 1-1935 Dec 31	 				Open Document, Open Description	Open Immediately			C1272989
>>>>>> 	DT 10/21	1936 Volume			Supplementary part of Register	1921 Sept 1-1935 Dec 31	 				Open Document, Open Description	Open Immediately			C1272990
>>>>>> 	DT 10/22	1937 Volume			General part of Register	1921 Sept 1-1936 Dec 31	 				Open Document, Open Description	Open Immediately			C1272991
>>>>>> 	DT 10/23	1937 Volume			Supplementary part of Register	1921 Sept 1-1936 Dec 31	 				Open Document, Open Description	Open Immediately			C1272992
>>>>>> 	DT 10/24	1938 Volume			General part of Register: A - P	1921 Sept 1-1937 Dec 31	 				Open Document, Open Description	Open Immediately			C1272993
>>>>>> 	DT 10/25	1938 Volume			General part of Register: Q - Z and supplementary part of Register	1921 Sept 1-1937 Dec 31	 				Open Document, Open Description	Open Immediately			C1272994
>>>>>> 	DT 10/26	1939 Volume			General part of Register: A - O	1921 Sept 1-1938 Dec 31	 				Open Document, Open Description	Open Immediately			C1272995
>>>>>> 	DT 10/27	1939 Volume			General part of Register: P - Z and supplementary part of Register	1921 Sept 1-1938 Dec 31	 				Open Document, Open Description	Open Immediately			C1272996
>>>>>> 	DT 10/28	1940 Volume			General part of Register: A - O	1921 Sept 1-1939 Dec 31	 				Open Document, Open Description	Open Immediately			C1272997
>>>>>> 	DT 10/29	1940 Volume			General part of Register: P - Z and supplementary part of Register	1921 Sept 1-1939 Dec 31	 				Open Document, Open Description	Open Immediately			C1272998
>>>>>> 	DT 10/30	1941 Volume			General part of Register: A - N	1921 Sept 1-1940 Dec 31	 				Open Document, Open Description	Open Immediately			C1272999
>>>>>> 	DT 10/31	1941 Volume			General part of Register: O - Z and supplementary part of Register	1921 Sept 1-1940 Dec 31	 				Open Document, Open Description	Open Immediately			C1273000
>>>>>> 	DT 10/32	1942 Volume			General part of Register: A - J	1921 Sept 1-1941 Dec 31	 				Open Document, Open Description	Open Immediately			C1273001
>>>>>> 	DT 10/33	1942 Volume 2			General part of Register: K - Z	1921 Sept 1-1941 Dec 31	 				Open Document, Open Description	Open Immediately			C1273002
>>>>>> 	DT 10/34	1942 Volume 3			Supplementary part of Register	1921 Sept 1-1941 Dec 31	 				Open Document, Open Description	Open Immediately			C1273003
>>>>>> 	DT 10/35	1943 Volume 1			General part of Register: A - J	1921 Sept 1-1942 Dec 31	 				Open Document, Open Description	Open Immediately			C1273004
>>>>>> 	DT 10/36	1943 Volume 2			General part of Register: K - Z	1921 Sept 1-1942 Dec 31	 				Open Document, Open Description	Open Immediately			C1273005
>>>>>> 	DT 10/37	1943 Volume 3			Supplementary part of Register	1921 Sept 1-1942 Dec 31	 				Open Document, Open Description	Open Immediately			C1273006
>>>>>> 	DT 10/38	1944 Volume 1			General part of Register: A - J	1921 Sept 1-1943 Dec 31	 				Open Document, Open Description	Open Immediately			C1273007
>>>>>> 	DT 10/39	1944 Volume 2			General part of Register: K - Z	1921 Sept 1-1943 Dec 31	 				Open Document, Open Description	Open Immediately			C1273008
>>>>>> 	DT 10/40	1944 Volume 3			Supplementary part of Register	1921 Sept 1-1943 Dec 31	 				Open Document, Open Description	Open Immediately			C1273009
>>>>>> 	DT 10/41	1945 Supplement			Names of nurses added to general and supplementary parts of Register	1944 Jan 1-1944 Sept 7	 				Open Document, Open Description	Open Immediately			C1273010
>>>>>> 	DT 10/42				Names of nurses added to general and supplementary parts of Register: with names deleted from Register since 1944 edition, and appendix to the Register; list of nurses set up under section 18 of the Nurses Act 1943 for properly trained nurses who had previously failed to register	1944 Jan 1-1944 Dec 31	 				Open Document, Open Description	Open Immediately			C1273011
>>>>>> 	DT 10/43	1946 Volume 1			General part of Register: A - J	1921 Sept 1-1945 Dec 31	 				Open Document, Open Description	Open Immediately			C1273012
>>>>>> 	DT 10/44	1946 Volume 2			General part of Register: K - Z	1921 Sept 1-1945 Dec 31	 				Open Document, Open Description	Open Immediately			C1273013
>>>>>> 	DT 10/45	1946 Volume 3			Supplementary part of Register with List of Nurses under section 18 of the Nurses Act 1943	1921 Sept 1-1945 Dec 31	 				Open Document, Open Description	Open Immediately			C1273014
>>>>>> 	DT 10/46	1947 Volume 1			General part of Register: A - J	1921 Sept 1-1946 Dec 31	 				Open Document, Open Description	Open Immediately			C1273015
>>>>>> 	DT 10/47	1947 Volume 2			General part of Register: K - Z	1921 Sept 1-1946 Dec 31	 				Open Document, Open Description	Open Immediately			C1273016
>>>>>> 	DT 10/48	1947 Volume 3			Supplementary part of Register with appendix; List of Nurses under section 18 of the Nurses Act 1943	1921 Sept 1-1946 Dec 31	 				Open Document, Open Description	Open Immediately			C1273017
>>>>>> 	DT 10/49	1948 Supplement			General and supplementary parts of the Register with names deleted from Register and appendix; the List of Nurses and names deleted from the list	1947 Jan 1-1947 Dec 31	 				Open Document, Open Description	Open Immediately			C1273018
>>>>>> 	DT 10/50	1949 Supplement			General and supplementary parts of the Register with names deleted from Register and appendix; the List of Nurses and names deleted from the list	1948 Jan 1-1948 Dec 31	 				Open Document, Open Description	Open Immediately			C1273019
>>>>>> 	DT 10/51	1950 Supplement			General and supplementary parts of the Register with names deleted from Register and appendix; the List of Nurses and names deleted from the list	1949 Jan 1-1949 Dec 31	 				Open Document, Open Description	Open Immediately			C1273020
>>>>>> 	DT 10/52	1950-1953			General and supplementary parts of the Register with names deleted from Register and appendix; the List of Nurses and names deleted from the list	1950 Jan 1-1953 Dec 31	 				Open Document, Open Description	Open Immediately			C1273021
>>>>>> 	DT 10/53	1954-1957			General and supplementary parts of the Register with names deleted from Register and appendix; the List of Nurses and names deleted from the list	1954 Jan 1-1957 Dec 31	 				Open Document, Open Description	Open Immediately			C1273022
>>>>>> 	DT 10/54	1958-1960			General and supplementary parts of the Register with names deleted from Register and appendix; the List of Nurses and names deleted from the list	1958 Jan 1-1961 Dec 31	 				Open Document, Open Description	Open Immediately			C1273023
>>>>>> 	DT 10/55	1962-1965			General and supplementary parts of the Register with names deleted from Register and appendix; the List of Nurses and names deleted from the list	1962 Jan 1-1965 Dec 31	 				Open Document, Open Description	Open Immediately			C1273024
>>>>>> 	DT 10/56	1966-1968			General and supplementary parts of the Register with names deleted from Register and appendix; the List of Nurses and names deleted from the list	1966 Jan 1-1968 Aug 31	 				Open Document, Open Description	Open Immediately			C1273025
>>>>   				General Register			 								C34109
>>>>>> 	DT 10/57	1			Registration: nos 1 - 5614	1921 Sept 30-1922 July 7	 				Open Document, Open Description	Open Immediately			C1273026
>>>>>> 	DT 10/58	2			Registration: nos 5615 - 11228	1922 July 21-1923 Feb 16	 				Open Document, Open Description	Open Immediately			C1273027
>>>>>> 	DT 10/59	3			Registration: nos 11229 - 15238	1923 Feb 16-1923 May 18	 				Open Document, Open Description	Open Immediately			C1273028
>>>>>> 	DT 10/60	4			Registration: nos 15239 - 19228	1923 May 18-1923 July 20	 				Open Document, Open Description	Open Immediately			C1273029
>>>>>> 	DT 10/61	5			Registration: nos 19229 - 23238	1923 July 20-1923 Oct 19	 				Open Document, Open Description	Open Immediately			C1273030
>>>>>> 	DT 10/62	6			Registration: nos 23239 - 27248	1923 Oct 19-1924 Jan 18	 				Open Document, Open Description	Open Immediately			C1273031
>>>>>> 	DT 10/63	7			Registration: nos 27249 - 31258	1924 Jan 18-1924 May 16	 				Open Document, Open Description	Open Immediately			C1273032
>>>>>> 	DT 10/64	8			Registration: nos 31259 - 35268	1924 May 16-1925 Mar 20	 				Open Document, Open Description	Open Immediately			C1273033
>>>>>> 	DT 10/65	9			Registration: nos 35269 - 39278	1925 Mar 20-1925 Sept 18	 				Open Document, Open Description	Open Immediately			C1273034
>>>>>> 	DT 10/66	10			Registration: nos 39279 - 43286	1925 Sept 18-1926 July 16	 				Open Document, Open Description	Open Immediately			C1273035
>>>>>> 	DT 10/67	11			Registration: nos 43287 - 47296	1926 July 16-1927 Dec 2	 				Open Document, Open Description	Open Immediately			C1273036
>>>>>> 	DT 10/68	12			Registration: nos 47297 - 51306	1927 Dec 2-1928 Dec 21	 				Open Document, Open Description	Open Immediately			C1273037
>>>>>> 	DT 10/69	13			Registration: nos 51307 - 55316	1928 Dec 21-1930 Mar 28	 				Open Document, Open Description	Open Immediately			C1273038
>>>>>> 	DT 10/70	14			Registration: nos 55317 - 59316	1930 Mar 28-1931 Mar 11	 				Open Document, Open Description	Open Immediately			C1273039
>>>>>> 	DT 10/71	15			Registration: nos 59317 - 63326	1931 Mar 11-1932 Mar 18	 				Open Document, Open Description	Open Immediately			C1273040
>>>>>> 	DT 10/72	16			Registration: nos 63327 - 67336	1932 Mar 18-1933 Mar 10	 				Open Document, Open Description	Open Immediately			C1273041
>>>>>> 	DT 10/73	17			Registration: nos 67337 - 71346	1933 Mar 10-1933 Nov 24	 				Open Document, Open Description	Open Immediately			C1273042
>>>>>> 	DT 10/74	18			Registration: nos 71347 - 75376	1933 Nov 24-1934 Nov 23	 				Open Document, Open Description	Open Immediately			C1273043
>>>>>> 	DT 10/75	19			Registration: nos 75377 - 79386	1934 Nov 23-1935 Nov 22	 				Open Document, Open Description	Open Immediately			C1273044
>>>>>> 	DT 10/76	20			Registration: nos 79387 - 83396	1935 Nov 22-1936 June 26	 				Open Document, Open Description	Open Immediately			C1273045
>>>>>> 	DT 10/77	21			Registration: nos 83397 - 87426	1936 June 26-1937 June 25	 				Open Document, Open Description	Open Immediately			C1273046
>>>>>> 	DT 10/78	22			Registration: nos 87427 - 91456	1937 June 25-1938 Mar 17	 				Open Document, Open Description	Open Immediately			C1273047
>>>>>> 	DT 10/79	23			Registration: nos 91457 - 95476	1938 Mar 17-1938 Nov 25	 				Open Document, Open Description	Open Immediately			C1273048
>>>>>> 	DT 10/80	24			Registration: nos 95477 - 99486	1938 Nov 25-1939 June 23	 				Open Document, Open Description	Open Immediately			C1273049
>>>>>> 	DT 10/81	25			Registration: nos 99487 - 103496	1939 June 23-1940 June 28	 				Open Document, Open Description	Open Immediately			C1273050
>>>>>> 	DT 10/82	26			Registration: nos 103497 - 107506	1940 June 28-1940 Nov 22	 				Open Document, Open Description	Open Immediately			C1273051
>>>>>> 	DT 10/83	27			Registration: nos 107507 - 111517	1940 Nov 22-1941 Nov 28	 				Open Document, Open Description	Open Immediately			C1273052
>>>>>> 	DT 10/84	28			Registration: nos 111518 - 115527	1941 Nov 28-1942 June 10	 				Open Document, Open Description	Open Immediately			C1273053
>>>>>> 	DT 10/85	29			Registration: nos 115528 - 119537	1942 June 10-1943 May 28	 				Open Document, Open Description	Open Immediately			C1273054
>>>>>> 	DT 10/86	30			Registration: nos 119538 - 123547	1943 May 28-1943 Nov 26	 				Open Document, Open Description	Open Immediately			C1273055
>>>>>> 	DT 10/87	31			Registration: nos 123548 - 127559	1943 Nov 26-1944 June 23	 				Open Document, Open Description	Open Immediately			C1273056
>>>>>> 	DT 10/88	32			Registration: nos 127560 - 131568	1944 June 23-1944 Dec 22	 				Open Document, Open Description	Open Immediately			C1273057
>>>>>> 	DT 10/89	33			Registration: nos 131569 - 135568	1944 Dec 22-1945 Nov 23	 				Open Document, Open Description	Open Immediately			C1273058
>>>>>> 	DT 10/90	34			Registration: nos 135569 - 139568	1945 Nov 23-1946 Mar 22	 				Open Document, Open Description	Open Immediately			C1273059
>>>>>> 	DT 10/91	35			Registration: nos 139569 - 143569	1946 Mar 22-1946 Nov 29	 				Open Document, Open Description	Open Immediately			C1273060
>>>>>> 	DT 10/92	36			Registration: nos 143570 - 147579	1946 Nov 29-1947 Mar 28	 				Open Document, Open Description	Open Immediately			C1273061
>>>>>> 	DT 10/93	37			Registration: nos 147580 - 151589	1947 Mar 28-1947 Nov 28	 				Open Document, Open Description	Open Immediately			C1273062
>>>>>> 	DT 10/94	38			Registration: nos 151590 - 155590	1947 Nov 28-1948 July 23	 				Open Document, Open Description	Open Immediately			C1273063
>>>>>> 	DT 10/95	39			Registration: nos 155591 - 159600	1948 July 23-1948 Nov 26	 				Open Document, Open Description	Open Immediately			C1273064
>>>>>> 	DT 10/96	40			Registration: nos 159601 - 163610	1948 Nov 26-1949 July 22	 				Open Document, Open Description	Open Immediately			C1273065
>>>>>> 	DT 10/97	41			Registration: nos 163611 - 167620	1949 July 22-1950 Jan 6	 				Open Document, Open Description	Open Immediately			C1273066
>>>>>> 	DT 10/98	42			Registration: nos 167621 - 171630	1950 Jan 6-1950 Aug 2	 				Open Document, Open Description	Open Immediately			C1273067
>>>>>> 	DT 10/99	43			Registration: nos 171631 - 175638	1950 Aug 2-1950 Nov 17	 				Open Document, Open Description	Open Immediately			C1273068
>>>>>> 	DT 10/100	44			Registration: nos 175639 - 179643	1950 Nov 17-1951 Mar 9	 				Open Document, Open Description	Open Immediately			C1273069
>>>>>> 	DT 10/101	45			Registration: nos 179644 - 183648	1951 Mar 12-1951 Aug 1	 				Open Document, Open Description	Open Immediately			C1273070
>>>>>> 	DT 10/102	46			Registration: nos 183649 - 187658	1951 Aug 1-1951 Dec 3	 				Open Document, Open Description	Open Immediately			C1273071
>>>>>> 	DT 10/103	47			Registration: nos 187659 - 191668	1951 Dec 3-1952 Apr 7	 				Open Document, Open Description	Open Immediately			C1273072
>>>>>> 	DT 10/104	48			Registration: nos 191669 - 195678	1952 Apr 7-1952 Sept 26	 				Open Document, Open Description	Open Immediately			C1273073
>>>>>> 	DT 10/105	49			Registration: nos 195679 - 199688	1952 Sept 26-1953 Feb 13	 				Open Document, Open Description	Open Immediately			C1273074
>>>>>> 	DT 10/106	50			Registration: nos 199689 - 203698	1949 July 22-1953 July 10	 				Open Document, Open Description	Open Immediately			C1273075
>>>>>> 	DT 10/107	51			Registration: nos 203699 - 207708	1953 July 10-1953 Nov 30	 				Open Document, Open Description	Open Immediately			C1273076
>>>>>> 	DT 10/108	52			Registration: nos 207709 - 211718	1953 Nov 30-1954 Mar 30	 				Open Document, Open Description	Open Immediately			C1273077
>>>>>> 	DT 10/109	53			Registration: nos 211719 - 215728	1954 Mar 30-1954 July 28	 				Open Document, Open Description	Open Immediately			C1273078
>>>>>> 	DT 10/110	54			Registration: nos 215729 - 219738	1954 July 28-1954 Dec 2	 				Open Document, Open Description	Open Immediately			C1273079
>>>>>> 	DT 10/111	55			Registration: nos 219739 - 223748	1954 Dec 2-1955 Mar 31	 				Open Document, Open Description	Open Immediately			C1273080
>>>>>> 	DT 10/112	56			Registration: nos 223749 - 227757	1955 Mar 31-1955 Aug 2	 				Open Document, Open Description	Open Immediately			C1273081
>>>>>> 	DT 10/113	57			Registration: nos 227758 - 231767	1955 Aug 2-1955 Dec 5	 				Open Document, Open Description	Open Immediately			C1273082
>>>>>> 	DT 10/114	58			Registration: nos 231768 - 235778	1955 Dec 5-1956 Apr 4	 				Open Document, Open Description	Open Immediately			C1273083
>>>>>> 	DT 10/115	59			Registration: nos 235779 - 239788	1956 Apr 4-1956 Aug 13	 				Open Document, Open Description	Open Immediately			C1273084
>>>>>> 	DT 10/116	60			Registration: nos 239789 - 243798	1956 Aug 13-1956 Dec 6	 				Open Document, Open Description	Open Immediately			C1273085
>>>>>> 	DT 10/117	61			Registration: nos 243799 - 247808	1956 Dec 6-1957 Apr 11	 				Open Document, Open Description	Open Immediately			C1273086
>>>>>> 	DT 10/118	62			Registration: nos 247809 - 251818	1957 Apr 11-1957 Sept 23	 				Open Document, Open Description	Open Immediately			C1273087
>>>>>> 	DT 10/119	63			Registration: nos 251819 - 255828	1957 Sept 23-1957 Dec 23	 				Open Document, Open Description	Open Immediately			C1273088
>>>>>> 	DT 10/120	64			Registration: nos 255829 - 259838	1957 Dec 23-1958 May 5	 				Open Document, Open Description	Open Immediately			C1273089
>>>>>> 	DT 10/121	65			Registration: nos 259839 - 263838	1958 May 5-1958 Sept 1	 				Open Document, Open Description	Open Immediately			C1273090
>>>>>> 	DT 10/122	66			Registration: nos 263839 - 267848	1958 Sept 1-1958 Dec 9	 				Open Document, Open Description	Open Immediately			C1273091
>>>>>> 	DT 10/123	67			Registration: nos 267849 - 271848	1958 Dec 9-1959 Apr 8	 				Open Document, Open Description	Open Immediately			C1273092
>>>>>> 	DT 10/124	68			Registration: nos 271849 - 275858	1959 Apr 8-1959 Aug 7	 				Open Document, Open Description	Open Immediately			C1273093
>>>>>> 	DT 10/125	69			Registration: nos 275859 - 279868	1959 Aug 7-1959 Dec 3	 				Open Document, Open Description	Open Immediately			C1273094
>>>>>> 	DT 10/126	70			Registration: nos 279869 - 283878	1959 Dec 23-1960 Apr 1	 				Open Document, Open Description	Open Immediately			C1273095
>>>>>> 	DT 10/127	71			Registration: nos 283879 - 287888	1960 Apr 1-1960 July 29	 				Open Document, Open Description	Open Immediately			C1273096
>>>>>> 	DT 10/128	72			Registration: nos 287889 - 291898	1960 July 29-1960 Nov 30	 				Open Document, Open Description	Open Immediately			C1273097
>>>>>> 	DT 10/129	73			Registration: nos 291899 - 295908	1960 Nov 30-1961 Mar 28	 				Open Document, Open Description	Open Immediately			C1273098
>>>>>> 	DT 10/130	74			Registration: nos 295909 - 299919	1961 Mar 28-1961 July 31	 				Open Document, Open Description	Open Immediately			C1273099
>>>>>> 	DT 10/131	75			Registration: nos 299920 - 303929	1961 July 31-1961 Nov 27	 				Open Document, Open Description	Open Immediately			C1273100
>>>>>> 	DT 10/132	76			Registration: nos 303930 - 307929	1961 Nov 27-1962 Feb 19	 				Open Document, Open Description	Open Immediately			C1273101
>>>>>> 	DT 10/133	77			Registration: nos 307930 - 311939	1962 Feb 19-1962 May 7	 				Open Document, Open Description	Open Immediately			C1273102
>>>>>> 	DT 10/134	78			Registration: nos 311940 - 315949	1962 May 7-1962 Sept 7	 				Open Document, Open Description	Open Immediately			C1273103
>>>>>> 	DT 10/135	79			Registration: nos 315950 - 319959	1962 Sept 7-1962 Dec 4	 				Open Document, Open Description	Open Immediately			C1273104
>>>>>> 	DT 10/136	80			Registration: nos 319960 - 323969	1962 Dec 4-1963 Apr 1	 				Open Document, Open Description	Open Immediately			C1273105
>>>>>> 	DT 10/137	81			Registration: nos 323970 - 327979	1963 Apr 1-1963 Aug 2	 				Open Document, Open Description	Open Immediately			C1273106
>>>>>> 	DT 10/138	82			Registration: nos 327980 - 331989	1963 Aug 2-1963 Nov 28	 				Open Document, Open Description	Open Immediately			C1273107
>>>>>> 	DT 10/139	83			Registration: nos 331990 - 335999	1963 Nov 28-1964 Mar 31	 				Open Document, Open Description	Open Immediately			C1273108
>>>>>> 	DT 10/140	84			Registration: nos 336000 - 340009	1964 Mar 31-1964 July 29	 				Open Document, Open Description	Open Immediately			C1273109
>>>>>> 	DT 10/141	85			Registration: nos 340010 - 344019	1964 July 29-1964 Nov 30	 				Open Document, Open Description	Open Immediately			C1273110
>>>>>> 	DT 10/142	86			Registration: nos 344020 - 348029	1964 Nov 30-1964 Dec 29	 				Open Document, Open Description	Open Immediately			C1273111
>>>>>> 	DT 10/143	87			Registration: nos 348030 - 352029	1964 Dec 29-1965 Apr 5	 				Open Document, Open Description	Open Immediately			C1273112
>>>>>> 	DT 10/144	88			Registration: nos 352030 - 356039	1965 Apr 5-1965 July 29	 				Open Document, Open Description	Open Immediately			C1273113
>>>>>> 	DT 10/145	89			Registration: nos 356040 - 360049	1965 July 29-1965 Dec 1	 				Open Document, Open Description	Open Immediately			C1273114
>>>>>> 	DT 10/146	90			Registration: nos 360050 - 364059	1965 Dec 1-1966 Mar 10	 				Open Document, Open Description	Open Immediately			C1273115
>>>>>> 	DT 10/147	91			Registration: nos 364060 - 368069	1966 Mar 10-1966 Apr 12	 				Open Document, Open Description	Open Immediately			C1273116
>>>>>> 	DT 10/148	92			Registration: nos 368070 - 372079	1966 Apr 12-1966 Aug 10	 				Open Document, Open Description	Open Immediately			C1273117
>>>>>> 	DT 10/149	93			Registration: nos 372080 - 376288	1966 Aug 10-1966 Dec 6	 				Open Document, Open Description	Open Immediately			C1273118
>>>>>> 	DT 10/150	94			Registration: nos 376289 - 380488	1966 Dec 6-1967 Apr 1	 				Open Document, Open Description	Open Immediately			C1273119
>>>>>> 	DT 10/151	95			Registration: nos 380489 - 384688	1967 Apr 1-1967 July 11	 				Open Document, Open Description	Open Immediately			C1273120
>>>>>> 	DT 10/152	96			Registration: nos 384689 - 388888	1967 July 11-1967 Nov 28	 				Open Document, Open Description	Open Immediately			C1273121
>>>>>> 	DT 10/153	97			Registration: nos 388889 - 393088	1967 Nov 30-1968 Mar 27	 				Open Document, Open Description	Open Immediately			C1273122
>>>>>> 	DT 10/154	98			Registration: nos 393089 - 397288	1968 Mar 27-1968 July 30	 				Open Document, Open Description	Open Immediately			C1273123
>>>>>> 	DT 10/155	99			Registration: nos 397289 - 401488	1968 July 30-1968 Nov 26	 				Open Document, Open Description	Open Immediately			C1273124
>>>>>> 	DT 10/156	100			Registration: nos 401489 - 405688	1968 Nov 26-1968 Dec 19	 				Open Document, Open Description	Open Immediately			C1273125
>>>>>> 	DT 10/157	101			Registration: nos 405689 - 409888	1968 Dec 19-1969 Apr 8	 				Open Document, Open Description	Open Immediately			C1273126
>>>>>> 	DT 10/158	102			Registration: nos 409889 - 414088	1969 Apr 8-1969 Aug 4	 				Open Document, Open Description	Open Immediately			C1273127
>>>>>> 	DT 10/159	103			Registration: nos 414089 - 418288	1969 Aug 4-1969 Dec 4	 				Open Document, Open Description	Open Immediately			C1273128
>>>>>> 	DT 10/160	104			Registration: nos 418289 - 422488	1969 Dec 4-1970 Mar 31	 				Open Document, Open Description	Open Immediately			C1273129
>>>>>> 	DT 10/161	105			Registration: nos 422489 - 426688	1970 Mar 31-1970 July 28	 				Open Document, Open Description	Open Immediately			C1273130
>>>>>> 	DT 10/162	106			Registration: nos 426689 - 430888	1970 July 28-1970 Dec 1	 				Open Document, Open Description	Open Immediately			C1273131
>>>>>> 	DT 10/163	107			Registration: nos 430889 - 435088	1970 Dec 1-1971 Mar 31	 				Open Document, Open Description	Open Immediately			C1273132
>>>>>> 	DT 10/164	108			Registration: nos 435089 - 439288	1971 Mar 31-1971 July 26	 				Open Document, Open Description	Open Immediately			C1273133
>>>>>> 	DT 10/165	109			Registration: nos 439289 - 443488	1971 July 26-1971 Nov 29	 				Open Document, Open Description	Open Immediately			C1273134
>>>>>> 	DT 10/166	110			Registration: nos 443489 - 447688	1971 Nov 29-1972 Mar 27	 				Open Document, Open Description	Open Immediately			C1273135
>>>>>> 	DT 10/167	111			Registration: nos 447689 - 451888	1972 Mar 27-1972 July 17	 				Open Document, Open Description	Open Immediately			C1273136
>>>>>> 	DT 10/168	112			Registration: nos 451889 - 456088	1972 July 17-1972 Nov 8	 				Open Document, Open Description	Open Immediately			C1273137
>>>>>> 	DT 10/169	113			Registration: nos 456089 - 460288	1972 Nov 8-1973 Jan 4	 				Open Document, Open Description	Open Immediately			C1273138
>>>>>> 	DT 10/170	114			Registration: nos 460289 - 464488	1973 Jan 4-1973 Apr 18	 				Open Document, Open Description	Open Immediately			C1273139
>>>>>> 	DT 10/171	115			Registration: nos 464489 - 468688	1973 Apr 18-1973 Sept 4	 				Open Document, Open Description	Open Immediately			C1273140
>>>>>> 	DT 10/172	116			Registration: nos 468689 - 472888	1973 Sept 4-1973 Nov 30	 				Open Document, Open Description	Open Immediately			C1273141
>>>>   				Supplementary Register for Fever Nurses			 								C34110
>>>>>> 	DT 10/173	1			Registration: nos 1 - 5614	1921 Sept 30-1933 Mar 10	 				Open Document, Open Description	Open Immediately			C1273142
>>>>>> 	DT 10/174	2			Registration: nos 5615 - 9614	1933 Mar 10-1938 Mar 17	 				Open Document, Open Description	Open Immediately			C1273143
>>>>>> 	DT 10/175	3			Registration: nos 9615 - 13644	1938 Mar 17-1943 Nov 26	 				Open Document, Open Description	Open Immediately			C1273144
>>>>>> 	DT 10/176	4			Registration: nos 13645 - 17654	1943 Nov 26-1949 Mar 18	 				Open Document, Open Description	Open Immediately			C1273145
>>>>>> 	DT 10/177	5			Registration: nos 17655 - 21505	1949 Mar 18-1967 Dec 31	 				Open Document, Open Description	Open Immediately			C1273146
>>>>   				Supplementary Register for Male Nurses			 								C34111
