Level	Reference	Former Reference (Dept)	Former Reference (PRO)	Title	Description	Covering Dates	Physical Description	Note	Separated Material	Related Material	Closure Status	Closure Type	Closure Code	Record Opening Date	ID
>>>>>> 	DV 7/26				Aanensen to Zunino	1928	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291402
>>>>>> 	DV 7/27				Midwives roll. Missing at transfer	1929	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C291403
>>>>>> 	DV 7/28				Midwives roll. Missing at transfer	1930	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C291404
>>>>>> 	DV 7/29				Vol I. Missing at transfer	1931	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C291405
>>>>>> 	DV 7/30				Johnston to Zoutendyk Vol II	1931	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291406
>>>>>> 	DV 7/31				Midwives roll. Missing at transfer	1932	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C291407
>>>>>> 	DV 7/32				Aanensen to Jones Vol I	1933	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291408
>>>>>> 	DV 7/33				Jones to Zoutendyk Vol II	1933	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291409
>>>>>> 	DV 7/34				Midwives roll. Missing at transfer	1934	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C291410
>>>>>> 	DV 7/35				Aanensen to Zoutendyk	1935	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291411
>>>>>> 	DV 7/36				Midwives roll. Missing at transfer	1936	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C291412
>>>>>> 	DV 7/37				Aanensen to Zunz	1937	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291413
>>>>   				Central Midwives Board: Roll of Practising Midwives			 								C22632
>>>>>> 	DV 7/38				Aanensen to Yul	1937-1938	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291414
>>>>>> 	DV 7/39				Aanensen to Zipfel	1938-1939	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291415
>>>>>> 	DV 7/40				Aanensen to Zipfel	1939-1940	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291416
>>>>>> 	DV 7/41				Aanensen to Zipfel	1940-1941	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291417
>>>>>> 	DV 7/42				Aanensen to Zipfel	1941-1942	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291418
>>>>>> 	DV 7/43				Aanensen to Zwicker	1942-1943	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291419
>>>>>> 	DV 7/44				Aanensen to Zwicker	1943-1944	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291420
>>>>>> 	DV 7/45				Aaron to Zipfel	1944-1945	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291421
>>>>>> 	DV 7/46				Aaron to Zipfel	1945-1946	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291422
>>>>>> 	DV 7/48				Aaron to Zollinger	1946-1947	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291424
>>>>>> 	DV 7/49				Aaron to Zipfel	1948	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291425
>>>>>> 	DV 7/50				Aaron to Zunz	1949	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291426
>>>>>> 	DV 7/51				Abbley to Zwiers	1950-1951	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291427
>>>>>> 	DV 7/52				Abbot to Zunz	1951-1952	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291428
>>>>>> 	DV 7/53				Abbott to Zwicky	1952-1953	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291429
>>>>>> 	DV 7/54				Abbott to Zwicky	1953-1954	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291430
>>>>>> 	DV 7/55				Abbott to Zwicky	1954-1955	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291431
>>>>>> 	DV 7/56				Abarbanell to Zunz	1955-1956	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291432
>>>>>> 	DV 7/57				Abbott to Zunz	1956-1957	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291433
>>>>>> 	DV 7/58				Abbott to Zunz	1957-1958	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291434
>>>>>> 	DV 7/59				Abbey to Zunz	1958-1959	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291435
>>>>>> 	DV 7/60				Abbasi to Zunz	1959-1960	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291436
>>>>>> 	DV 7/61				Abbott to Zunz	1960-1961	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291437
>>>>>> 	DV 7/62				Abadoo to Zortman	1961-1962	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291438
>>>>>> 	DV 7/63				Midwives roll. Missing at transfer	1962-1963	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C291439
>>>>>> 	DV 7/64				Aarons to Zipfel	1963-1964	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291440
>>>>>> 	DV 7/65				Abayomi to Zortman	1964-1965	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291441
>>>>>> 	DV 7/66				Ababio to Zortman	1965-1966	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291442
>>>>>> 	DV 7/67				Ababio to Zortman	1966-1967	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291443
>>>>>> 	DV 7/68				Ababio to Zortman	1967-1968	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30	01/01/1999	C291444
>>>>>> 	DV 7/69				Midwives roll. Missing at transfer	1968-1969	 				Open Document, Open Description	Normal Closure before FOI Act: 	30	01/01/2000	C291445
>>>>>> 	DV 7/70				Aaron to Zungbey	1969-1970	 				Open Document, Open Description	Normal Closure before FOI Act: 	30	01/01/2001	C291446
>>>>>> 	DV 7/71				Aaron to Zwart	1970-1971	 				Open Document, Open Description	Normal Closure before FOI Act: 	30	01/01/2002	C291447
>>>>>> 	DV 7/72				Aaron to Zortman	1971-1972	 				Open Document, Open Description	Normal Closure before FOI Act: 	30	01/01/2003	C291448
>>>>>> 	DV 7/73				Midwives roll. Missing at transfer	1972-1973	 				Open Document, Open Description	Normal Closure before FOI Act: 	30	01/01/2004	C291449
>>>>>> 	DV 7/74				Midwives roll. Missing at transfer	1973-1974	 				Open Document, Open Description	Normal Closure before FOI Act: 	30	01/01/2005	C291450
>>>>>> 	DV 7/75				Midwives roll. Missing at transfer	1974-1975	 				Open Document, Open Description	Normal Closure before FOI Act: 	30	01/01/2006	C291451
>>>>>> 	DV 7/76				Midwives roll. Missing at transfer	1975-1976	 				Open Document, Open Description	Normal Closure before FOI Act: 	30	01/01/2007	C291452
>>>>>> 	DV 7/77				Midwives roll. Missing at transfer	1976-1977	 				Open Document, Open Description	Normal Closure before FOI Act: 	30	01/01/2008	C291453
>>>>>> 	DV 7/78				Aaron to Kyu Vol One	1977-1978	 				Open Document, Open Description	Closed Until 	2005	04/01/2005	C291454
>>>>>> 	DV 7/79				L'Eveille to Zuberi Vol Two	1977-1978	 				Open Document, Open Description	Closed Until 	2005	04/01/2005	C291455
>>>>>> 	DV 7/80				Aaron to Kyu Vol One	1978-1979	 				Open Document, Open Description	Closed Until 	2005	04/01/2005	C291456
>>>>>> 	DV 7/81				L'Estrange to Zuberi Vol Two	1978-1979	 				Open Document, Open Description	Closed Until 	2005	04/01/2005	C291457
>>>>>> 	DV 7/82				Aaron to Lyttle Vol One	1979-1980	 				Open Document, Open Description	Closed Until 	2005	04/01/2005	C291458
>>>>>> 	DV 7/83				McAdorey to Zortman Vol Two	1979-1980	 				Open Document, Open Description	Closed Until 	2005	04/01/2005	C291459
>>>>>> 	DV 7/84				Aaku to Kyu Vol One	1980-1981	 				Open Document, Open Description	Closed Until 	2005	04/01/2005	C291460
>>>>>> 	DV 7/85				L'Eveille to Zortman Vol Two	1980-1981	 				Open Document, Open Description	Closed Until 	2005	04/01/2005	C291461
>>>>>> 	DV 7/86				Aaku to Kyu Vol One	1981-1982	 				Open Document, Open Description	Closed Until 	2005	04/01/2005	C291462
>>>>>> 	DV 7/87				L'Eveille to Zurek Vol Two	1981-1982	 				Open Document, Open Description	Closed Until 	2005	04/01/2005	C291463
>>>>   				Central Midwives Board: Roll of Practising and Non-practising Midwives			 								C22633
>>>>>> 	DV 7/47				Aanenesen to Zipfel	1946	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291423
>>>>   				Microfiche			 								C22634
>>>>>> 	DV 7/88				Numerical Roll of Practising Midwives: sheets 1 to 11 (master)	[1983 Jan 1]	 				Open Document, Open Description	Closed Until 	2005	04/01/2005	C291464
>>>>>> 	DV 7/89				Alphabetical Roll of Practising Midwives: sheets 1 to 114 (master)	[1983 June 1]	 				Open Document, Open Description	Closed Until 	2005	04/01/2005	C291465
>>>>   				Central Midwives Board: Provisional Roll (Numerical)			 								C22635
>>>>>> 	DV 7/91				Nos. 1-22,310 Vol I	1904-1905	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291467
>>>>>> 	DV 7/92				Nos. 1-22,310 (copy of DV 7/91) Vol I	1904-1905	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291468
>>>>>> 	DV 7/93				Nos. 22,311-39,915 Vol II	1906-1914	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291469
>>>>>> 	DV 7/94				Nos. 22,311-39,915 (copy of DV 7/93) Vol II	1906-1914	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291470
>>>>>> 	DV 7/95				Nos. 39,916-58,190 Vol III	1915-1922	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291471
>>>>>> 	DV 7/96				Nos. 39,916-58,190 (copy of DV 7/95) Vol III	1915-1922	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291472
>>>>>> 	DV 7/97				Nos. 58,191-84,930 Vol IV	1923-1933	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291473
>>>>   				Central Midwives Board: Provisional Roll (Alphabetical)			 								C22636
>>>>>> 	DV 7/98				Aaron to Zwirn Part I	1904 Oct-Dec	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291474
>>>>>> 	DV 7/99				Abbott to Zeifert Part III	1905 Mar	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291475
>>>>>> 	DV 7/100				Aberigh-Mackay to Young Part I	1907	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291476
>>>>>> 	DV 7/101				Abbey to Zeglio Part I	1907	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291477
>>>>>> 	DV 7/102				Abbott to Young Part II	1908	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291478
>>>>>> 	DV 7/103				Adams to Zahn Part I	1909	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291479
>>>>>> 	DV 7/104				Achurch to Young Part I	1909	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291480
>>>>>> 	DV 7/105				Abbs to Young Part II	1910	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291481
>>>>>> 	DV 7/106				Abbrett to Youson Part I	1910	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291482
>>>>>> 	DV 7/107				Adams to Young Part II	1911	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291483
>>>>>> 	DV 7/108				Abbott to Youngman Part I	1912	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291484
>>>>>> 	DV 7/109				Adams to Zimmerman Part II	1912	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291485
>>>>>> 	DV 7/110				Abbott to Younie Part I	1912	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291486
>>>>>> 	DV 7/111				Acheson to Zealey Part II	1913	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291487
>>>>>> 	DV 7/112				Abraham to Young Part I	1915	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291488
>>>>>> 	DV 7/113				Adam to Yardell Part II	1916	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291489
>>>>>> 	DV 7/114				Abraham to Yule Part I	1917	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291490
>>>>>> 	DV 7/115				Adams to Young Part II	1918	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291491
>>>>>> 	DV 7/116				Abbott to Young Part I	1918	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291492
>>>>>> 	DV 7/117				Abbey to Young Part I	1930	 	Printed			Open Document, Open Description	Normal Closure before FOI Act: 	30		C291493
>>>>>> 	DV 7/1				Obstetrical Society of London: Register of Skilled Midwives, Register 1	1872 Apr 12-1888 July 25	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C291377
>>>>>> 	DV 7/90				Computer print-out: Roll of Practising Midwives (714 pages)	[1983]	 	3 parts			Open Document, Open Description	Closed Until 	2005	04/01/2005	C291466
