Level	Reference	Former Reference (Dept)	Former Reference (PRO)	Title	Description	Covering Dates	Physical Description	Note	Separated Material	Related Material	Closure Status	Closure Type	Closure Code	Record Opening Date	ID
>>>>>> 	LAB 8/20	E.M.A.1860/1939			Treasury correspondence concerning supply of cheap rate milk to nursing and expectant mothers and children	1935-1936	 	see also Lab. 8/1 above			Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690143
>>>>   				Committees			 								C56450
>>>>>  				Joint Consultative Committee on the Building Programmes of Government Departments.			 								C114630
>>>>>> 	LAB 8/827	EMA/240/3/1938			Joint Consultative Committee on the Building Programmes of Government Departments: 1st and 2nd meetings	1937	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690950
>>>>>> 	LAB 8/828	EMA/505/4/1937			Joint Consultative Committee on the Building Programmes of Government Departments: 3rd meeting	1937	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690951
>>>>>> 	LAB 8/829	EMA/240/18/1938			Joint Consultative Committee on the Building Programmes of Government Departments: 4th meeting	1938	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690952
>>>>>> 	LAB 8/830				Joint Consultative Committee on the Building Programmes of Government Departments: 5th meeting. [Missing at transfer]	[1938]	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690953
>>>>>> 	LAB 8/831	EMA/363/2/1939			Joint Consultative Committee on the Building Programmes of Government Departments: 6th and 7th meetings	1939	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690954
>>>>>> 	LAB 8/832	EMA/363/3/1939			Joint Consultative Committee on the Building Programmes of Government Departments: 8th meeting	1939	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690955
>>>>>> 	LAB 8/833	EMA/240/5/1938			Joint Consultative Committee on the Building Programmes of Government Departments: proposals that employment of apprentices should be made a term of government contracts	1937	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690956
>>>>>> 	LAB 8/834	EMA/505/6/1937			Joint Consultative Committee on the Building Programmes of Government Departments: Note of meeting of the Sub-Committee of the Inter-Departmental Committee on 25 November 1937	1937	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690957
>>>>>> 	LAB 8/835	EMA/240/19/1938			Joint Consultative Committee on the Building Programmes of Government Departments: procedure under which large defence contracts are notified to the National Joint Council for the Building Industry	1938	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690958
>>>>>> 	LAB 8/836	EMA/240/21/1938 Part.1			Joint Consultative Committee on the Building Programmes of Government Departments: large Air Ministry contracts on which difficulties due to shortage of labour are being experienced.	1938	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690959
>>>>>> 	LAB 8/837	EMA/240/21/1938 Part.2			Joint Consultative Committee on the Building Programmes of Government Departments: large Air Ministry contracts on which difficulties due to shortage of labour are being experienced.	1938-1940	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690960
>>>>>> 	LAB 8/838	EMA/3200/1939			Joint Consultative Committee on the Building Programmes of Government Departments: minutes of a meeting of departmental representatives.	1939	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690961
>>>>>  				Scottish Joint Consultative Committee on the Building Programmes of Government Departments.			 								C114631
>>>>>> 	LAB 8/839	EMA/240/1938			Scottish Joint Consultative Committee on the Building Programmes of Government Departments: 1st meeting. Constitution and terms of reference.	1937	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690962
>>>>>> 	LAB 8/840	EMA/240/1938			Scottish Joint Consultative Committee on the Building Programmes of Government Departments: 2nd meeting	1937	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690963
>>>>>> 	LAB 8/841				Scottish Joint Consultative Committee on the Building Programmes of Government Departments: 3rd to 10th meetings. [Missing at transfer]	[1938]	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690964
>>>>>> 	LAB 8/842	EMA/154/6/1939			Scottish Joint Consultative Committee on the Building Programmes of Government Departments: 11th and 12th meetings	1939	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690965
>>>>>  				Ministry of Labour and National Service Joint Consultative Committee.			 								C114632
>>>>>> 	LAB 8/843				Minutes of 1st to 53rd meetings	1940 May-1945 Aug.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690966
>>>>>> 	LAB 8/844				Circulated Papers 14 to 123	1940 May-1945 Aug.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690967
>>>>>> 	LAB 8/845				Index of minutes and circulated papers	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690968
>>>>>  				Committee on Skilled Men in the Services.			 								C114633
>>>>>> 	LAB 8/846				Minutes of 1st to 13th meetings	1941 June-Dec	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690969
>>>>>> 	LAB 8/847				Circulated Papers. (41) 1 to 81	1941 June-Dec.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690970
>>>>>> 	LAB 8/848				Confidential library papers.	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690971
>>>>>> 	LAB 8/849				Confidential library minutes.	1941-1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690972
>>>>>> 	LAB 8/850				Correspondence with the Minister of Labour.	1941-1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690973
>>>>>> 	LAB 8/851				Demand for technical officers in the services; co-operation with the Technical Personnel Committee	1941-1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690974
>>>>>> 	LAB 8/852				Minutes of 1st to 3rd meetings. Circulated Papers (42) 1 to 16.	1942 Jan.-Feb.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690975
>>>>>  				Labour Co-ordinating Committee.			 								C114634
>>>>>> 	LAB 8/853				Minutes of 1st to 28th meetings (1941)	1978 Dec-1979 Apr	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690976
>>>>>> 	LAB 8/854				Circulated Papers 1 to 101 (1941)	1944	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690977
>>>>>> 	LAB 8/855				Minutes of 1st to 23rd meetings (1942) Minutes of 1st to 11th meetings (1943) Minutes of 1st to 2nd meetings (1944)	1942 Jan-1944 Feb.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690978
>>>>>> 	LAB 8/856				Circulated Papers 1 to 69 (1942)	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690979
>>>>>> 	LAB 8/857				Circulated Papers 1 to 23 (1943) Circulated Papers 1 to 14 (1944) Circulated Papers 1 to 13 (1945)	1943-1945	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690980
>>>>>> 	LAB 8/858				Index of minutes and circulated papers	1941-1945	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690981
>>>>>> 	LAB 8/859	CR/2684/4			Hankey Committee on the supply of and demand for technical personnel.	1941-1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690982
>>>>>> 	LAB 8/860	ND/1965			Appointment of Committee on Domestic Service. Standing Advisory Committee on Institutional Domestic Employment.	1943-1945	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690983
>>>>>> 	LAB 8/861	ND/2002			Committee on Domestic Service. Standing Advisory Committee on Institutional Domestic Employment: Proceedings of Committee on Domestic Service	1943-1945	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690984
>>>>>> 	LAB 8/862	AD/3321			Standing Committee of Appointments Department	1944	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690985
>>>>>> 	LAB 8/863	EM/9754/2/1942			Appointment and report of Committee into the supply of crews for the trawling industry. Drafting of Essential Work (Trawling) Order, draft constitution and rules of the National Pool Committee.	1944-1945	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690986
>>>>>> 	LAB 8/864	EM/16020/3/1944			Committee on Full Employment. Financial assistance for approval transfers. Payment of allowances to workers transferred in accordance with government policy on location of industry.	1944-1946	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690987
>>>>>> 	LAB 8/865	EM/12853/1944			Shipbuilding Industry - post war development. (1) Hurcourt Committee (2) Shipbuilding Advisory Committee.	1944-1947	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690988
>>>>>> 	LAB 8/866	EPD/108/1956			Ministry of Town and Country Planning. Inter-departmental Committee on Great London Plan. Correspondence.	1944-1948	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690989
>>>>>> 	LAB 8/867	EM/3999/1944			Ministry of Labour Committee on Full Employment.	1944-1948	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690990
>>>>>> 	LAB 8/23	P.L.101/1931			National Joint Council for Dock Labour: meeting of the Port Labour Advisory Committee	1931	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690146
>>>>>> 	LAB 8/24	P.L.102/1931			Port Labour Advisory Committee: Tyne and Wear Port Registration Committee, No.3 area	1931-1932	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690147
>>>>   				Port Registration Committees			 								C56451
>>>>>> 	LAB 8/25	P.L.107/1931			Hull: correspondence	1928-1940	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690148
>>>>>> 	LAB 8/26	P.L.112/1931			Greenock: correspondence	1935-1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690149
>>>>>> 	LAB 8/27	P.L.127/1931			Bristol: correspondence	1934-1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690150
>>>>>> 	LAB 8/28	P.L.132/1931			Hull: minutes of meetings	1931-1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690151
>>>>>> 	LAB 8/29	P.L.152/1931			Cardiff: correspondence	1937-1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690152
>>>>>> 	LAB 8/30	P.L.153/1931			Aberdeen: correspondence	1934-1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690153
>>>>>> 	LAB 8/31	P.L.158/1931			Glasgow: correspondence	1937-1940	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690154
>>>>>> 	LAB 8/32	P.L.160/1931			Liverpool: correspondence	1939-1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690155
>>>>>> 	LAB 8/33	P.L.161/1931			Manchester: correspondence	1931-1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690156
>>>>>> 	LAB 8/34	P.L.165/1931			Port of London: correspondence	1939-1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690157
>>>>   				National Joint Council for Dock Labour Meetings of Advisory Committee			 								C56452
>>>>>> 	LAB 8/35	P.L.170/1931			Second meeting of the Committee.	1931	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690158
>>>>>> 	LAB 8/36	P.L.100/1932			Third meeting of the Committee.	1932	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690159
>>>>>> 	LAB 8/37	P.L.104/1932			Fourth meeting of the Committee.	1932	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690160
>>>>>> 	LAB 8/38	P.L.107/1932			Fifth meeting of the Committee.	1932	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690161
>>>>>> 	LAB 8/39	P.L.109/1932			Royal Commission on Unemployment Report.	1932-1933	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690162
>>>>>> 	LAB 8/40	P.L.100/1933			Tyne and Wear Port Registration Committee.	1938-1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690163
>>>>>> 	LAB 8/41	P.L.103/1933			Sixth meeting of the Committee.	1933	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690164
>>>>>> 	LAB 8/42	P.L.104/1933			Annual report (First).	1932	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690165
>>>>>> 	LAB 8/43	P.L.105/1933			Seventh meeting.	1933	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690166
>>>>>> 	LAB 8/44	P.L.111/1933			Eighth meeting.	1933	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690167
>>>>>> 	LAB 8/45	P.L.119/1933			Ninth meeting.	1933	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690168
>>>>>> 	LAB 8/46	E.P.D.146/1956 Pt.3			Employment of older men and women: National Council for Old People's Welfare, agenda minutes of meeting.	1956	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690169
>>>>>> 	LAB 8/47	3/OS/292/1958			Caterers' Association: recruitment of Italian labour.	1958-1959	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690170
>>>>>> 	LAB 8/48	3/OS/131/1959			Smedleys Ltd. Wisbech recruitment of Italian women, 1959.	1958-1959	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690171
>>>>>> 	LAB 8/49	A.R.7700/1957			St. John's Hospital, Chelmsford.	1954	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690172
>>>>>> 	LAB 8/50	E.D.2694/1924			Interpretation of words 'Days of Unemployment' under sec.5 of the 1923 Act: solicitor's opinion.	1924	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690173
>>>>   				GENERAL REGISTER			 								C56453
>>>>>  				National Joint Council for Dock Labour			 								C114635
>>>>>> 	LAB 8/182	P.L.100/1936			Standing Advisory Committee: 17th General meeting.	1935-1936	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690305
>>>>>> 	LAB 8/183	P.L.103/1936			Standing Advisory Committee: Proposed inquiry under Section 100(3) of the Unemployment Act 1935 at the Port of Aberdeen.	1935-1938	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690306
>>>>>> 	LAB 8/184	P.L.104/1936			Standing Advisory Committee: 18th General Meeting.	1936	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690307
>>>>>> 	LAB 8/185	P.L.109/1936			Standing Advisory Committee: 19th General Meeting.	1936	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690308
>>>>>> 	LAB 8/186	P.L.101/1937			Standing Advisory Committee: 20th General Meeting.	1937	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690309
>>>>>> 	LAB 8/187				Standing Advisory Committee: Special Meeting - relating to Board of Inquiry Aberdeen.	1937 May 19	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690310
>>>>>> 	LAB 8/188	P.L.105/1937			Standing advisory committee: 21st General Meeting	1937	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690311
>>>>>> 	LAB 8/189	P.L.107/1937			Standing Advisory Committee: Co-operation with Ministry of Transport. Port Emergency Committee.	1927-1940	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690312
>>>>>> 	LAB 8/190	P.L.109/1937			Standing Advisory Committee: National Docks Agreement. Proposal in regard to de-casualisation.	1938-1939	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690313
>>>>>> 	LAB 8/191	P.L.110/1937			Standing Advisory Committee: Annual Report for 1937.	1937-1938	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690314
>>>>>> 	LAB 8/192	P.L.100/1938			Standing Advisory Committee: 22nd General Meeting.	1938	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690315
>>>>>> 	LAB 8/193	P.L.103/1938			Standing Advisory Committee: Proposed Registration Scheme for Grimsby Fish Dock workers.	1938-1939	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690316
>>>>>> 	LAB 8/194	P.L.104/1938			Standing advisory committee : Special Meeting.	1938 May 6	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690317
>>>>>> 	LAB 8/195	P.L.105/1938			Standing adivsory committee: Annual Report 1938	1938-1939	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690318
>>>>>> 	LAB 8/196	P.L.107/1940			Standing Advisory Committee: 28th General Meeting	1940	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690319
>>>>>> 	LAB 8/197	P.L.100/1940			Standing Advisory Committee: First Meeting of War Emergency Committee	1941 Mar. 7	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690320
>>>>   				Port Labour			 								C56454
>>>>>> 	LAB 8/51	E.D.3754/1924			Departmental Committee Report on Maintenance and Registration.	1924	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690174
>>>>>> 	LAB 8/52	E.D.9855/1924			History of Committees and Dock Schemes.	1924	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690175
>>>>   				Forms			 								C56455
>>>>>> 	LAB 8/57				Complete set of forms relating to various aspects of employment; codes AR,CR,ED,PDW,QB,UI	1923; 1935-1964	 	See also LAB 42 for documents relating to the Commonwealth Immigrants Act 1962			Open Document, Open Description	Open Immediately			C2690180
>>>>   				Labour Supply Board			 								C56456
>>>>>> 	LAB 8/64	E.M.3991/1948			Index of papers	1940-1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690187
>>>>>> 	LAB 8/65	E.M.3991/5/1948			Papers 1-59	1940	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690188
>>>>>> 	LAB 8/66	E.M.3991/6/1948			Papers 60-180	1940	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690189
>>>>>> 	LAB 8/67	E.M.3991/7/1948			Papers 1-36A	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690190
>>>>   				Production and Materials Priority Committee			 								C56457
>>>>>> 	LAB 8/68	E.M.3991/8/1948			Sub-Committee on Raw Material. Requirements - report.	1940-1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690191
>>>>   				Committee on Overseas Manpower			 								C56458
>>>>>> 	LAB 8/114	E.M.3110/1942			Offers of service from British Subjects Abroad.	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690237
>>>>   				Statistical Commission and Economic Commission for Europe			 								C56459
>>>>>> 	LAB 8/135				Regional Meeting of European Statisticians Geneva. March 1949.M.P.S. 794	1949	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690258
>>>>   				Technical & Scientific Register.			 								C56460
>>>>>> 	LAB 8/138	T.S.R.445/1948			Submission and placing of Aliens	1940-1950	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690261
>>>>>> 	LAB 8/1322	TSR124/1946			Correspondence concerning draft scheme for obtaining technical officers for Royal Corps of Signals under a further cadet training scheme. Note by the War Office on the selection of candidates for commission in the Corps of Royal Engineers, Royal Electrical and Mechanical Engineers and Royal Corps of Signals.	1945-1946	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2691446
>>>>>> 	LAB 8/1323	TSR343/1946			Question of policy regarding the placing of ex-service - men in employment and the possibility of their being given preferential treatment.	1945-1953	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2691447
>>>>>> 	LAB 8/1324	TSR 137/1946			Technical personnel committee. Technical Staff releases sub-committee.	1946	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2691448
>>>>>> 	LAB 8/1325	TSR148/1946			Post-war membership and functions of technical personnel committees and relationship with advisory committees.	1946	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2691449
>>>>>> 	LAB 8/1326	TSR252/1946			Post employment follow-up of disabled persons.	1946	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2691450
>>>>>> 	LAB 8/1327	TSR250/1946			Co-operation between Technical and Scientific Register and the Appointments Offices in regard to development work.	1946	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2691451
>>>>>> 	LAB 8/1338	CR2989/5 Part II			Re-constituted Advisory Council (1942) Chemistry Committee.	1946-1947	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2691462
>>>>>> 	LAB 8/1339	CR2989/2 Part II			Re-constituted Advisory Council (1942) Civil Engineering Committee.	1946-1948	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2691463
>>>>>> 	LAB 8/1340	TSR517/1946			The collation of information for use by Press Office in connection with the official information service for Technical and Trade Press.	1946-1949	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2691464
>>>>>> 	LAB 8/1341	TSR598/1946			Proposed enquiry into the demand for Mycologists.	1946-1949	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2691465
>>>>>> 	LAB 8/1342	TSR698/1946			Proposed conference of representatives of Universities and the Universities Grants Committee as to what extent expansion of existing facilities for Chemical Engineers at Universities is immediately practical.	1946-1949	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2691466
>>>>>> 	LAB 8/1343	TSR937/1946			Technical Personnel Committee. Building and Civil Engineering Sub-Committee.	1946-1949	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2691467
>>>>>> 	LAB 8/1344	TSR134/1956			Setting up of Physics and Mathematics Advisory Committee.	1946-1956	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2691468
>>>>>> 	LAB 8/1345	TSR312/1946			Papers and correspondence relevant to the 75th Meeting of the Technical Personnel Committee.	1946-1957	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2691469
>>>>>> 	LAB 8/1346	CR2989/2 Part III			Civil Engineering Advisory Committee.	1947-1948	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2691470
>>>>>> 	LAB 8/1347	CR2989/5 Part III			Chemistry Advisory Committee.	1947-1949	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2691471
>>>>>> 	LAB 8/1348	CR2989/4 Part III			Electrical Engineers Advisory Committee.	1947-1955	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2691472
>>>>>> 	LAB 8/1405	TSR 101/1947			Treasury question as to qualifications required for fuel engineers.	1946	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2691529
>>>>>> 	LAB 8/1406	TSR 225/1947 Part 1			Discussions with Sir Henry Tizard about survey of scientific manpower.	1947-1948	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2691530
>>>>>> 	LAB 8/1407	TSR 225/1947 Part 2			Discussions with Sir Henry Tizard about survey of scientific manpower.	1948-1950	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2691531
>>>>>> 	LAB 8/1408	TSR 550/1947			Allocation: (1) of students who registered provisionally as conscientious objectors and were then deferred under Joint Recruiting Board procedure. (2) of students who apply to register as conscientious objectors after graduation.	1947-1948	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2691532
>>>>>> 	LAB 8/1409	TSR 580/1947			Political and Economic Planning: manpower report dealing with Appointments Department.	1947-1948	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2691533
>>>>>> 	LAB 8/1410	TSR 618/1947			General policy on publicity.	1947-1948	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2691534
>>>>>> 	LAB 8/1411	TSR 711/1947			General requirements of the Civil Service for scientific staff.	1947-1948	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2691535
>>>>>> 	LAB 8/1412	TSR 740/1947			Disclosure to employer of disability when submitting a registered disabled person.	1947-1948	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2691536
>>>>>> 	LAB 8/1413	TSR 436/1947			Allocation of veterinary students on graduation in 1947 and 1948.	1947-1949	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2691537
>>>>>> 	LAB 8/1414	TSR 563/1947			Request from Foreign Office for help in obtaining, from British or Imperial sources, foreign experts and advisers for the Iraqi government.	1947-1949	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2691538
>>>>>> 	LAB 8/1415	TSR 589/1947			Federation of British Industries: enquiries regarding the supply of technically and scientifically qualified personnel, and their allocation.	1947-1949	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2691539
>>>>>> 	LAB 8/1416	TSR 398/1947			Negotiations for seconding graduates allocated to the Forces to the Ministries of Supply and Defence and the Admiralty.	1947-1951	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2691540
>>>>>> 	LAB 8/1417	TSR 705/1947			Recruitment of foreign scientists for employment in the United Kingdom.	1947-1955	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2691541
>>>>>> 	LAB 8/1418	TSR 769/1947			Experimental arrangements with appointments offices and Technical and Scientific Register, for application forms for certain vacancies in the established Civil Service.	1947-1957	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2691542
>>>>   				CENTRAL REGISTER			 								C56461
>>>>>  				Personnel of Committees			 								C114636
>>>>>> 	LAB 8/146	C.R.1232/2			Scientific research (industrial, medical and agricultural, including fisheries).	1939-1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690269
>>>>>> 	LAB 8/147	C.R.1232/3			General engineering.	1939-1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690270
>>>>>> 	LAB 8/148	C.R.1232/4			Mining and Metallurgy.	1939-1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690271
>>>>>> 	LAB 8/149	C.R.1232/5			Administration and Management.	1939	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690272
>>>>>> 	LAB 8/150	C.R.1232/7			Architecture, and Public Utilities.	1939-1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690273
>>>>>> 	LAB 8/151	C.R.1232/8			Universities and Teaching	1939	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690274
>>>>>> 	LAB 8/153	C.R.1232/10			Ear-marking.	1939	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2690276
>>>>>  				Miscellaneous Committee			 								C114637
