Level	Reference	Former Reference (Dept)	Former Reference (PRO)	Title	Description	Covering Dates	Physical Description	Note	Separated Material	Related Material	Closure Status	Closure Type	Closure Code	Record Opening Date	ID
>>>>>>>	ADM 171/1/7				Sir Richard Strachan's action off Ferrol	1805 Nov 4	 	Gold medal actions			Open Document, Open Description	Normal Closure before FOI Act: 	30		C6208106
>>>>>>>	ADM 171/1/8				Battle of St. Domingo	1806 Feb. 6	 	Gold medal actions			Open Document, Open Description	Normal Closure before FOI Act: 	30		C6208107
>>>>>>>	ADM 171/1/9				Capture of the island of Curacao	1807 Jan 1	 	Gold medal actions			Open Document, Open Description	Normal Closure before FOI Act: 	30		C6208108
>>>>>>>	ADM 171/1/10				Capture of the Turkish frigate BADERE ZAFFER	1808 July 6	 	Gold medal actions			Open Document, Open Description	Normal Closure before FOI Act: 	30		C6208109
>>>>>>>	ADM 171/1/11				Capture of the French frigate THETIS	1808 Nov 10	 	Gold medal actions			Open Document, Open Description	Normal Closure before FOI Act: 	30		C6208110
>>>>>>>	ADM 171/1/12				Capture of the island of Martinique	1809 Feb 1-24	 	Actions for which the Army received award of gold medals.			Open Document, Open Description	Normal Closure before FOI Act: 	30		C6208111
>>>>>>>	ADM 171/1/13				Capture of the French frigate FURIEUSE	1809 July 6	 	Gold medal actions			Open Document, Open Description	Normal Closure before FOI Act: 	30		C6208112
>>>>>>>	ADM 171/1/14				Capture of the island of Guadeloupe	1810 Jan 27-Feb 6	 	Actions for which the Army received award of gold medals.			Open Document, Open Description	Normal Closure before FOI Act: 	30		C6208113
>>>>>>>	ADM 171/1/15				Capture of the island of Banda Neira	1810 Aug 9	 	Gold medal actions			Open Document, Open Description	Normal Closure before FOI Act: 	30		C6208114
>>>>>>>	ADM 171/1/16				Sir William Hoste's action off Lissa	1811 Mar 13	 	Gold medal actions			Open Document, Open Description	Normal Closure before FOI Act: 	30		C6208115
>>>>>>>	ADM 171/1/17				Capture of the island of Java	1811 Aug 30-Sept 18	 	Actions for which the Army received award of gold medals.			Open Document, Open Description	Normal Closure before FOI Act: 	30		C6208116
>>>>>>>	ADM 171/1/18				Capture of the French 74 gun ship RIVOLI	1812 Feb 22	 	Gold medal actions			Open Document, Open Description	Normal Closure before FOI Act: 	30		C6208117
>>>>>>>	ADM 171/1/19				Capture of the American frigate CHESAPEAKE	1813 June 1	 	Gold medal actions			Open Document, Open Description	Normal Closure before FOI Act: 	30		C6208118
>>>>>>>	ADM 171/1/20				Capture of St Sebastian	1813 Aug 31-Sept 10	 	Actions for which the Army received award of gold medals			Open Document, Open Description	Normal Closure before FOI Act: 	30		C6208119
>>>>>>>	ADM 171/1/21				Capture of the French frigate L'ETOILE	1814 Mar 27	 	Gold medal actions			Open Document, Open Description	Normal Closure before FOI Act: 	30		C6208120
>>>>>>>	ADM 171/1/22				Capture of the American frigate PRESIDENT	1815 Jan 15	 	Gold medal actions This volume also contains some particulars of claims for the following clasps:			Open Document, Open Description	Normal Closure before FOI Act: 	30		C6208121
>>>>>>>	ADM 171/1/23				Battle of Algiers	1816 Aug 27	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6208122
>>>>>>>	ADM 171/1/24				Battle of Navarino	1827 Oct 20	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6208123
>>>>>>>	ADM 171/1/25				Bombardment and capture of Acre	1840 Nov 3	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6208124
>>>>>>>	ADM 171/1/26				Syrian Campaign Nominal Roll	1840-1841	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6208125
>>>>>> 	ADM 171/2				ADM 171. Medal claims for actions in which First Lieutenants or Commanders were promoted. This volume also contains particulars of certain claims for the Algiers, Navarino and Acre clasps.	1793-1815	 	LARGE DOCUMENT			Open Document, Open Description	Normal Closure before FOI Act: 	30		C974972
>>>>>> 	ADM 171/3				ADM 171. Medal claims for boat actions in which the officer commanding was promoted.	1793-1815	 	LARGE DOCUMENT			Open Document, Open Description	Normal Closure before FOI Act: 	30		C974973
>>>>>> 	ADM 171/4				ADM 171. Medal roll for the Battle of Algiers	1816 Aug. 27	 	Certain claims for the clasps to the Naval General Service Medal for service in the Battles of Algiers and Navarino and in the Syria campaign are recorded in Adm. 171/1 and 2. LARGE DOCUMENT			Open Document, Open Description	Normal Closure before FOI Act: 	30		C974974
>>>>>> 	ADM 171/5				ADM 171. Medal roll for the Battle of Navarino	1827 Oct. 20	 	Certain claims for the clasps to the Naval General Service Medal for service in the Battles of Algiers and Navarino and in the Syria campaign are recorded in Adm. 171/1 and 2. LARGE DOCUMENT			Open Document, Open Description	Normal Closure before FOI Act: 	30		C974975
>>>>>> 	ADM 171/6				ADM 171. List of officers, men and boys who served on H.M. Ships in the Syria and China campaigns	1840-1842	 	Certain claims for the clasps to the Naval General Service Medal for service in the Battles of Algiers and Navarino and in the Syria campaign are recorded in Adm. 171/1 and 2. A separate medal was awarded for service in the China campaign see Adm. 1			Open Document, Open Description	Normal Closure before FOI Act: 	30		C974976
>>>>>> 	ADM 171/7				ADM 171. List of claims for medals for service in Syria and China	1847 Feb.	 	Certain claims for the clasps to the Naval General Service Medal for service in the Battles of Algiers and Navarino and in the Syria campaign are recorded in Adm. 171/1 and 2.A separate medal was awarded for service in the China campaign see Adm. 171			Open Document, Open Description	Normal Closure before FOI Act: 	30		C974977
>>>>>> 	ADM 171/8				ADM 171. Nominal roll of surviving officers and men entitled to clasps of the Naval General Service Medal for actions between 1793 and 1827.	1793 -1827	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C974978
>>>>   				ARCTIC MEDAL 1818-1855			 								C31904
>>>>>> 	ADM 171/9				ADM 171. Roll of recipients	1818-1855	 	LARGE DOCUMENT. Award to Thomas Work of HMS Erebus was claimed by and awarded to Mrs Cynthia Muir Scott, next of kin and heir, 31 July 1998 (folio 100)			Open Document, Open Description	Normal Closure before FOI Act: 	30		C974979
>>>>>> 	ADM 171/10				ADM 171. List of officers and men of the Royal Navy and Royal Marines employed on Arctic service.	1818-1855	 	LARGE DOCUMENT			Open Document, Open Description	Normal Closure before FOI Act: 	30		C974980
>>>>   				BURMAH MEDAL 1824-1826			 								C31905
>>>>>> 	ADM 171/11				ADM 171. List of naval claimants for the clasp 'AVA' (10th June, 1824 - 9th Feb. 1826)	1824-1826	 	LARGE DOCUMENT			Open Document, Open Description	Normal Closure before FOI Act: 	30		C974981
>>>>   				CHINA MEDAL 1840-1842			 	See also Adm. 171/6 and 7							C31906
>>>>>> 	ADM 171/12				ADM 171. Nominal roll of officers and men employed in H.M. Ships during the operations in China.	1840 July 5-1842 Aug. 29	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C974982
>>>>>> 	ADM 171/13				ADM 171. Supplementary list of officers and men noted 'Dead' in the nominal roll above.	1846-1853	 			See also: ADM 171/12	Open Document, Open Description	Normal Closure before FOI Act: 	30		C974983
>>>>   				ST. JEAN D'ACRE MEDAL 1842			 								C31907
>>>>>> 	ADM 171/14				ADM 171. List of naval and marine personnel eligible for the medal awarded by the Sultan of Turkey for service in Syria.	1840 Nov. 3	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C974984
>>>>>> 	ADM 171/15				ADM 171. List of H.M. Ships on board which Turkish Medals have been distributed.	1842 Feb.	 	and see Adm. 171/14.			Open Document, Open Description	Normal Closure before FOI Act: 	30		C974985
>>>>   				NEW ZEALAND MEDAL 1845-1866			 								C31908
>>>>>> 	ADM 171/16				ADM 171. Medal roll for the First and Second Maori Wars in New Zealand.	1845-1847; 1860 Mar.-1866 July 3	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C974986
>>>>   				INDIA MEDAL 1854			 	This, the second India Service medal awarded originally by the Government of India, was issued by H.M. Government from 1853 with clasps commemorating various campaigns and actions fought between 1852 and 1895.							C31909
>>>>>> 	ADM 171/17				ADM 171. Medal roll of naval personnel eligible for the clasp 'PEGU' (28th Mar. 1852 - 30th June, 1853).	1852-1853	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C974987
>>>>   				SOUTH AFRICA or CAPE OF GOOD HOPE MEDAL 1850-1853			 								C31910
>>>>>> 	ADM 171/18				ADM 171. Medal roll of H.M. Ships CASTOR, DEE, HERMES, RHADAMANTHUS and STYX for services in the Kaffrarian campaign.	1850 Dec. 24-1853 Feb. 6	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C974988
>>>>   				BALTIC MEDAL 1854-1855: List of naval claimants arranged in alphabetical order:			 								C31911
>>>>>> 	ADM 171/19				ADM 171. A - D	1854 Mar.-1855 Aug.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C974989
>>>>>> 	ADM 171/20				ADM 171. E - J	1854 Mar.-1855 Aug.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C974990
>>>>>> 	ADM 171/21				ADM 171. K - R	1854 Mar.-1855 Aug.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C974991
>>>>>> 	ADM 171/22				ADM 171. S - Z	1854 Mar -1855 Aug.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C974992
>>>>   				CRIMEA MEDAL 1854-1855			 								C31912
>>>>>> 	ADM 171/23				ADM 171. Medal roll of the Marine Brigade personnel who qualified for the clasps: 'SEBASTOPOL' (11th Sept. 1854 - 11th Sept. 1855) 'BALAKLAVA' (25th Oct. 1854) 'INKERMAN' (5th Nov. 1854)	1854-1855	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C974993
>>>>>> 	ADM 171/24				ADM 171. Medal roll of the Naval Brigade personnel who qualified for the clasps: 'SEBASTOPOL': (11th Sept. 1854 - 11th Sept. 1855) 'INKERMAND': (5th Nov. 1854)	1854-1855	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C974994
>>>>>> 	ADM 171/25				ADM 171. Medal roll of the naval and marine personnel who served in the operations in the sea of Azoff and qualified for the clasp 'AZOFF' (25th May - 22nd Sept. 1855)	1855	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C974995
>>>>>> 	ADM 171/26				ADM 171. Crimea Medal Lists, vol 1. Ships A-F. These rolls are annotated with clasp entitlement(s) for the British Crimea Medal and also record the Turkish Crimea Medal	1854-1855	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C974996
>>>>>> 	ADM 171/27				ADM 171. Crimea Medal Lists, vol 1. Ships G-Q. These rolls are annotated with clasp entitlement(s) for the British Crimea Medal and also record the Turkish Crimea Medal	1854-1855	 	LARGE DOCUMENT			Open Document, Open Description	Normal Closure before FOI Act: 	30		C974997
>>>>>> 	ADM 171/28				ADM 171. Crimea Medal Lists, vol 1. Ships R-Z. These rolls are annotated with clasp entitlement(s) for the British Crimea Medal and also record the Turkish Crimea Medal	1854-1855	 	LARGE DOCUMENT			Open Document, Open Description	Normal Closure before FOI Act: 	30		C974998
>>>>   				INDIAN MUTINY MEDAL 1857-1858			 								C31913
>>>>>> 	ADM 171/29				ADM 171. Medal roll of the Naval Brigade personnel from H.M. Ships SHANNON and PEARL who served ashore from 10th May, 1857 until 30th Dec. 1858 and were eligible for the clasps: 'DEFENCE OF LUCKNOW' (29th June - 25th Sept. 1857) 'RELIEF OF LUCKNOW' (17th Nov. 1857) 'CENTRAL INDIA' (Jan. - June 1858)	1857-1858	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C974999
>>>>   				CHINA MEDAL 1856-1860			 								C31914
>>>>>> 	ADM 171/30				ADM 171. Medal roll of the Marine Brigade who were awarded the clasps: 'FATSHAN 1857' (25th May - 1st June, 1857) 'CANTON 1857' (28th Dec. 1857 - 5th Jan. 1858) 'TAKU FORTS 1858' (20th May, 1858) 'TAKU FORTS 1860' (21st Aug. 1860) 'PEKIN 1860' (18th Sept. - 13th Oct. 1860)	1857-1860	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975000
>>>>>> 	ADM 171/31				ADM 171. Ships A - D	1857-1860	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975001
>>>>>> 	ADM 171/32				ADM 171. Ships E - J	1857-1860	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975002
>>>>>> 	ADM 171/33				ADM 171. Ships K - R	1857-1860	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975003
>>>>>> 	ADM 171/34				ADM 171. Ships S - Z	1857-1860	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975004
>>>>   				CANADA GENERAL SERVICE MEDAL 1866-1870			 								C31915
>>>>>> 	ADM 171/35				ADM 171. Medal roll of naval personnel serving in Canada and qualifying for the clasps: 'FENIAN RAID 1866' (31st May - 6th June 1866) 'RED RIVER 1870' (Jan. - June 1870) 'FENIAN RAID 1870 (26th May, 1870)	1866-1870	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975005
>>>>   				ABYSSINIA MEDAL 1867-1868			 								C31916
>>>>>> 	ADM 171/36				ADM 171. Medal roll of naval and marine personnel who served with the expedition to Magdala.	1867 Oct. 4-1868 Apr. 19	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975006
>>>>   				ASHANTI MEDAL 1873-1874			 								C31917
>>>>>> 	ADM 171/37				ADM 171. Medal roll of the Naval Brigade personnel who served in the Ashanti campaign and qualified for the clasp 'COOMASSIE' (9th June, 1873 - 14th Feb. 1874)	1873-1874	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975007
>>>>   				ARCTIC MEDAL 1875-1876			 								C31918
>>>>>> 	ADM 171/38				ADM 171. Medal roll of officers and men of H.M. Ships DISCOVERY, ALERT and PANDORA who were employed on Arctic exploration.	1875 May 29-1876 Nov. 2	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975008
>>>>   				INDIA MEDAL 1854			 	This, the second India General Service medal awarded originally by the Government of India, was issued by H.M. Government from 1853 with clasps commemorating various campaigns and actions fought between 1852 and 1895.							C31919
>>>>>> 	ADM 171/39				ADM 171. Medal roll of the Naval Brigade personnel who served with the expedition to the Malaya Peninsular and were awarded the 'PERAK 1875-1876' (2nd Nov. 1875 - 20th June 1876).	1875-1876	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975009
>>>>   				SOUTH AFRICA MEDAL 1877-1879			 								C31920
>>>>>> 	ADM 171/40				ADM 171. Medal roll of the Naval Brigade who served in the Basuto and Zulu Wars.	1877 Sept. 25-1879 Dec. 2	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975010
>>>>   				EGYPTIAN MEDAL 1882			 								C31921
>>>>>> 	ADM 171/41				ADM 171. Medal roll of naval and marine personnel who qualified for the clasps: 'ALEXANDRIA, 11th July' (11th July, 1882) 'TEL-EL-KEBIR' (13th Sept. 1882)	1882	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975011
>>>>   				SOUDAN MEDAL 1884			 								C31922
>>>>>> 	ADM 171/42				ADM 171. Medal roll of naval and marine personnel who qualified for the clasps: 'SUAKIN 1884' (19th Feb. - 26th Mar. 1884) 'EL TEB' (29th Feb. 1884) 'TAMAAI' (13th Mar. 1884)	1884	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975012
>>>>   				BURMAH MEDAL 1885-1887			 								C31923
>>>>>> 	ADM 171/44				ADM 171. Medal roll of personnel who served in the Third Burmah War which resulted in the annexation of Burmah to the British Empire.	1885 Nov. 14-1887 Apr. 30	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975014
>>>>   				ASHANTI MEDAL 1887-1900			 	LARGE DOCUMENT Medal rolls of naval and marine personnel who were employed in expeditions or engaged in operations against natives on the African coast and were eligible for the following clasps:							C31924
>>>>>> 	ADM 171/45				ADM 171. 1887-8 (for the expedition against the Yonnie tribes, 13th Nov. 1887 - 2nd Jan. 1888). '1891-2' (for the expedition up the Gambia, 29th Dec. 1891 - 2nd Feb. 1892) '1892' (for the capture of Toniataba, 8th Mar. - 25th May, 1892)	1887-1892	 	LARGE DOCUMENT			Open Document, Open Description	Normal Closure before FOI Act: 	30		C975015
>>>>>> 	ADM 171/46				ADM 171. WITU 1890 (17-27 Oct. 1890) 'LIWONDI 1893' (Feb. - Mar. 1893) 'WITU AUGUST 1893' (7-13 Aug. 1893) 'JUBA RIVER 1893' (23-25 Aug. 1893) 'LAKE NYASSA 1893' (Nov. 1893) 'GAMBIA 1894' (23rd Feb. - 13th Mar. 1894) 'BENIN RIVER 1894' (Aug. - Sept. 1894)BRASS RIVER (Feb. 1895) 'M'WELE 1895-6' (1895-1896) 'BENIN 1897' (6th Feb. - 7th Aug. 1897) '1897-98' (for the expeditions to the Borgu and the Illah, Sept. 1897 - June, 1898)	1890-1898	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975016
>>>>>> 	ADM 171/47				ADM 171. Medal roll of the 24th Bombay Native Infantry and attached Army and Navy personnel who served in operations against natives on the African coast in 1896 and qualified for the clasp 'M'WELE 1895-6'	1896	 	The actions for which this award was made were commemorated not by a clasp in the accepted form but by the issue of the medal with 'M'WELE 1895-6' engraved on the rim.			Open Document, Open Description	Normal Closure before FOI Act: 	30		C975017
>>>>>> 	ADM 171/48				ADM 171. Medal roll of personnel of the Naval Brigade from H.M. Ships ALECTO, BLONDE and FOX who served ashore and qualified for the clasp 'SIERRA LEONE 1898-9' (18th Feb. 1898 - 3rd Mar. 1899).	1898-1899	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975018
>>>>   				SOUDAN MEDAL 1888			 								C31925
>>>>>> 	ADM 171/49				ADM 171. Medal roll of naval and marine personnel who qualified for the clasp 'GEMAIZAH 1888' (20th Dec. 1888).	1888	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975019
>>>>   				KHEDIVE'S EGYPTIAN STAR 1891			 								C31926
>>>>>> 	ADM 171/50				ADM 171. Medal roll of personnel who were serving in Egypt in 1891 and qualified for the bronze star and clasp 'TOKAR' (2nd Feb. 1891) awarded by the Khedive of Egypt.	1891	 	and see Adm. 171/43			Open Document, Open Description	Normal Closure before FOI Act: 	30		C975020
>>>>   				KHEDIVE'S SOUDAN MEDAL 1896-1908			 								C31927
>>>>>> 	ADM 171/51				ADM 171. Medal roll of naval and marine recipients of the medal and the following clasps awarded by the Khedive of Egypt for services in the reconquest of the Dougola district of Soudan and against native uprisings, etc.: 'HAFIR' (19th-26th Sept. 1896) SOUDAN 1897' (15th July - 6th Nov. 1897) 'ATBARA' (8th Apr. 1898) 'HARTOUM' (2nd Sept. 1898) 'GEDARIF' (7th Sept. - 26th Dec. 1898) 'SOUDAN 1899' (1899) 'BAHR EL GUAZEL' (13th Dec. 1900 - 28th Apr. 1902)	1896-1902	 	This clasp was also awarded for participation in the action at Omdurman.			Open Document, Open Description	Normal Closure before FOI Act: 	30		C975021
>>>>   				SEA TRANSPORT MEDAL 1899-1902			 								C31928
>>>>>> 	ADM 171/52				ADM 171. Lists of claims for the medal and following clasps awarded to senior and certain other officers of the Mercantile Marine who served on vessels transporting troops to the South African War and to the Boxer Rebellion in China: 'SOUTH AFRICA (30th Sept. 1899 - 31st Oct. 1902) 'CHINA' (1st June - 31st Dec. 1900)	1899-1902	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975022
>>>>   				QUEEN'S SOUTH AFRICA MEDAL 1899-1902 and KING'S SOUTH AFRICA MEDAL 1901-1902			 								C31929
>>>>>> 	ADM 171/53				ADM 171. Medal roll of naval and Marine Brigade personnel who served ashore and afloat during the Boer War and were eligible for the Queen's South Africa medal and the clasps listed below. The volume also contains particulars of the King's South Africa Medal 1901-1902 which was awarded in conjunction with the Queen's South Africa Medal to men who served ashore after 1st January, 1902 and to men who had completed eighteen months service in South Africa by 1st June, 1902.'CAPE COLONY' (11th Oct. 1899 - 31st May, 1902) 'NATAL' (11th Oct. 1899 - 17th May, 1900) 'RHODESIA' (11th Oct. 1899 - 17th May, 1900) 'DEFENCE OF LADYSMITH' (3rd Nov. 1899 - 28th Feb. 1900) 'MODDER RIVER' (28th Nov. 1899) 'RELIEF OF LADYSMITH' (15th Dec. 1899 - 28th Feb. 1900) 'TUGELA HEIGHTS' (14th - 27th Feb. 1900) 'RELIEF OF KIMBERLEY' (15th Feb. 1900) 'PAARDEBURG' (17th - 26th Feb. 1900) 'ORANGE FREE STATE' (28th Feb. 1900 - 31st May, 1902) 'DREIFONTEIN' (10th Mar. 1900) 'TRANSVAAL' (24th May, 1900 - 31st May, 1902) 'JOHANNESBURG' (31st May, 1900) 'DIAMOND HILL' (11th - 12th June, 1900) 'LAING'S NEK' (12th June, 1900) 'WITTENBURG' (1st - 29th July, 1900) 'BELFAST' (26th - 27th Aug. 1900) 'SOUTH AFRICA 1901' (1st Jan. - 31st Dec. 1901) 'SOUTH AFRICA 1902' (1st Jan. - 31st Dec. 1902)	1899-1902	 	LARGE DOCUMENT			Open Document, Open Description	Normal Closure before FOI Act: 	30		C975023
>>>>>> 	ADM 171/54				ADM 171. Nominal roll of the officers and men of the Naval and Marine Brigade who were landed in South Africa for service ashore with the naval guns.	1899 Nov.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975024
>>>>   				CHINA MEDAL 1900			 								C31930
>>>>>> 	ADM 171/55				ADM 171. Medal roll of naval and marine personnel who were landed in China during the Boxer Rebellion and were eligible for the clasps: 'RELIEF OF PEKIN' (17th June - 14th Aug. 1900) 'TAKU FORTS 1900' (17th June, 1900) 'DEFENCE OF LEGATION' (22nd June - 14	1900	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975025
>>>>   				AFRICA GENERAL SERVICE MEDAL 1902-1910			 	LARGE DOCUMENT							C31931
>>>>>> 	ADM 171/56				ADM 171. Medal roll of naval and marine personnel who served in various operations in Africa between 1900 and 1910 and qualified for the clasps:'JUBALAND' (16th Nov. 1900 - 30th Apr. 1901)'GAMBIA' (Jan. - Mar. 1901)'ARO' (15th Nov. 1901 - 23rd Mar. 1902)'SOMALILAND 1902-1904' (18th Jan, 1902 - 11th May, 1904)'JIDBALLI' (10th Jan, 1904)'SOMALILAND 1908-1910' (19th Aug. 1908 - 31st Jan. 1910).	1900-1910	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975026
>>>>   				HONOUR SHEETS			 	card index available in reference room							C31932
>>>>>> 	ADM 171/78				ADM 171. Sheets coded A-C (various surnames)	1914-1919	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975048
>>>>>> 	ADM 171/79				ADM 171. Sheets coded D (various surnames)	1914-1919	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975049
>>>>>> 	ADM 171/80				ADM 171. Sheets coded E-H (various surnames)	1914-1919	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975050
>>>>>> 	ADM 171/81				ADM 171. Sheets coded I-L (various surnames)	1914-1919	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975051
>>>>>> 	ADM 171/82				ADM 171. Sheets coded M-O (various surnames)	1914-1919	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975052
>>>>>> 	ADM 171/83				ADM 171. Sheets coded P (various surnames)	1914-1919	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975053
>>>>>> 	ADM 171/84				ADM 171. Sheets coded Q-S (various surnames)	1914-1919	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975054
>>>>>> 	ADM 171/85				ADM 171. Sheets coded T-U (various surnames)	1914-1919	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975055
>>>>>> 	ADM 171/86				ADM 171. Sheets coded V-W (various surnames)	1914-1919	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975056
>>>>>> 	ADM 171/87				ADM 171. Sheets coded X 1-500 (various surnames)	1914-1919	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975057
>>>>>> 	ADM 171/88				ADM 171. Sheets coded X 501-958 (various surnames)	1919-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975058
>>>>   				ROLL OF NAVAL WAR MEDALS			 								C31933
>>>>>  				Royal Navy, Royal Naval Volunteer Reserve, Royal Naval Auxiliary Service and Royal Naval Air Service: Officers			 								C98253
>>>>>> 	ADM 171/89				ADM 171. A-Ga	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975059
>>>>>> 	ADM 171/90				ADM 171. Ge-Ode	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975060
>>>>>> 	ADM 171/91				ADM 171. Ode-Z	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975061
>>>>>  				Royal Navy: Ratings			 								C98254
>>>>>> 	ADM 171/94				ADM 171. A-Ba	1914-1920	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C975064
