Level	Reference	Former Reference (Dept)	Former Reference (PRO)	Title	Description	Covering Dates	Physical Description	Note	Separated Material	Related Material	Closure Status	Closure Type	Closure Code	Record Opening Date	ID
>>>>>> 	T 162/3				The files in this piece have been catalogued under subject headings. These headings, and details of the files, are shown at item level.	1919-1929	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C757831
>>>>>>>	T 162/3/1	E.197			COMMITTEES. Abroad: H.M. Government representative to the American Phytopathological Society's conference.	1920 Jun. 14-1922 Jun. 10	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6180027
>>>>>>>	T 162/3/2	E.165			COMMUNICATIONS. Road Transport: Disbandment of Ministry of Transport pool of motor cars used by Government departments.	1919 Apr. 14-1921 May 2	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6180255
>>>>>>>	T 162/3/3	E.165/01			COMMUNICATIONS. Road Transport: Use of cars from the Ministry of Transport pool by the Cabinet Secretariat.	1920 May 4-1920 Aug. 11	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6180256
>>>>>>>	T 162/3/4	E.165/02			COMMUNICATIONS. Road Transport: Use of cars from the Ministry of Transport pool by the Cabinet Secretariat; Overseas Trade Department.	1920 May 4-1920 Jul. 10	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6180257
>>>>>>>	T 162/3/5	E.165/03			COMMUNICATIONS. Road Transport: Use of cars from the Ministry of Transport pool by the Cabinet Secretariat; Board of Education.	1920 May 4-1920 Jul. 10	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6180258
>>>>>>>	T 162/3/6	E.165/04			COMMUNICATIONS. Road Transport: Use of cars from the Ministry of Transport pool by the Cabinet Secretariat; Food Ministry.	1920 May 3-1920 Aug. 13	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6180259
>>>>>>>	T 162/3/7	E.165/06			COMMUNICATIONS. Road Transport: Use of cars from the Ministry of Transport pool by the Cabinet Secretariat; Post Office.	1920 May 8-1920 Aug. 26	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6180260
>>>>>>>	T 162/3/8	E.165/07			COMMUNICATIONS. Road Transport: Use of cars from the Ministry of Transport pool; Health Ministry.	1920 May 7-1920 Dec. 30	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6180261
>>>>>>>	T 162/3/9	E.165/08			COMMUNICATIONS. Road Transport: Use of cars from the Ministry of Transport pool; Imperial War Museum.	1920 May 5-1920 Jul. 24	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6180262
>>>>>>>	T 162/3/10	E.165/09			COMMUNICATIONS. Road Transport: Use of cars from the Ministry of Transport pool; Labour Ministry.	1920 May 11-1920 Aug. 20	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6180263
>>>>>>>	T 162/3/11	E.165/010			COMMUNICATIONS. Road Transport: Use of cars from the Ministry of Transport pool; Munitions Ministry.	1920 May 4-1920 Nov. 8	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6180264
>>>>>>>	T 162/3/12	E.165/011			COMMUNICATIONS. Road Transport: Use of cars from the Ministry of Transport pool; Board of Trade.	1920 May 1-1920 Jun. 10	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6180265
>>>>>>>	T 162/3/13	E.165/012			COMMUNICATIONS. Road Transport: Use of cars from the Ministry of Transport pool; Office of Works.	1920 May 1-1920 Jul. 19	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6180266
>>>>>>>	T 162/3/14	E.165/013			COMMUNICATIONS. Road Transport: Use of cars from the Ministry of Transport pool; Coal Mines Department.	1920 May 6-	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6180267
>>>>>>>	T 162/3/15	E.165/014			COMMUNICATIONS. Road Transport: Use of cars from the Ministry of Transport pool; Shipping Ministry.	1920 May 5-	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6180268
>>>>>>>	T 162/3/16	E.165/015			COMMUNICATIONS. Road Transport: Use of cars from the Ministry of Transport pool; Paymaster-General.	1920 Nov. 10-1923 May 17	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6180269
>>>>>>>	T 162/3/17	E.181			ESTABLISHMENT. Admiralty: Appointment of certain officers to Civil Engineer-in-Chief's department (Surveying staff and Lands Branch).	1920 Jun. 14-1921 Dec. 22	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6180999
>>>>>>>	T 162/3/18	E.199/1-2			ESTABLISHMENT. Allowances: Travelling and Subsistence: Overseas Trade Department; Excess of expenditure over regulation allowances.	1920 Jun. 14-1929 Aug. 12	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6181692
>>>>>>>	T 162/3/19	E.153			ESTABLISHMENT. Arbitration: Civil Service Arbitration Board; Effect of Whitley Councils on functions of the Board.	1920 Jun. 12-1920 Aug. 3	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6181816
>>>>>>>	T 162/3/20	E.172			ESTABLISHMENT. Customs and Excise: Remuneration of Dr. W.J. Galt, locum tenens to Medical Officer.	1920 Jun. 10-1929 Sept. 11	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6181989
>>>>>>>	T 162/3/21	E.202			ESTABLISHMENT. Customs and Excise: Appointment of F.W. Holmes as Office-keeper.	1920 Jun. 12-1920 Nov. 9	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6181990
>>>>>>>	T 162/3/22	E.175			ESTABLISHMENT. Ecclesiastical Commission: Application of Civil Service war bonus to the Church Estates Commissioner's staff.	1920 May 17-1920 Jun. 12	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6182103
>>>>>>>	T 162/3/23	E.209			ESTABLISHMENT. Gratuities: Labour Ministry: Gratuities to N. MacPherson and G. H. Ince for services as secretaries to Transport Workers Enquiry.	1920 Jun. 15-1920 Aug. 12	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6182746
>>>>>>>	T 162/3/24	E.164			ESTABLISHMENT. Hours: Staffs of government departments; Staggering of hours to relieve traffic congestion.	1919 Dec. 6-1920 Jun. 16	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6182847
>>>>>>>	T 162/3/25	E.205			ESTABLISHMENT. Paymaster-General: Change in date of payment of salaried staff in the Paymaster General's Office.	1920 Jun. 14-1921 Mar. 9	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6183873
>>>>>>>	T 162/3/26	E.183			ESTABLISHMENT. Reorganisation: Treasury Circular of 21 June, 1929 to departments on various Reorganisation points.	1920 Jun. 21	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6184294
>>>>>>>	T 162/3/27	E.161			ESTABLISHMENT. Scotland: Appointment and remuneration of Office Keeper and Deputy Office Keeper, Scottish Office.	1920 Jun. 12-1928 Jan. 23	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6184720
>>>>>>>	T 162/3/28	E.221			ESTABLISHMENT. Trade, Board of: Marine Department Survey staff; Claim for increased pay for certain classes.	1920 Feb. 25-1922 Sept. 23	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6185011
>>>>>> 	T 162/4				The files in this piece have been catalogued under subject headings. These headings, and details of the files, are shown at item level.	1918-1930	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C758189
>>>>>>>	T 162/4/1	E.245			ESTABLISHMENT. Agriculture and Fisheries: Reorganisation of staff at Tithe Branch.	1920 Jun. 4-1930 Feb. 14	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6181312
>>>>>>>	T 162/4/2	E.224/1-2			ESTABLISHMENT. Air Ministry: General: Temporary Administrative and Executive officers; Rates of pay.	1920 Jun. 15-1924 Oct. 24	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6181375
>>>>>>>	T 162/4/3	E.259			ESTABLISHMENT. Allowances: Mileage: Two-seater motor cars with 'turn up dickey'; mileage allowance when used on Public business.	1920 Jun. 15-1920 Dec. 15	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6181592
>>>>>>>	T 162/4/4	E.234			ESTABLISHMENT. Education Board: Method of recruiting administrative staff.	1920 May 19-1920 Oct. 23	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6182108
>>>>>>>	T 162/4/5	E.244			ESTABLISHMENT. Food Ministry: Temporary performance of Accounting Officer's duties by the Permanent Secretary.	1919 Jul. 4-1920 Jul. 2	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6182302
>>>>>>>	T 162/4/6	E.258			ESTABLISHMENT. Foreign Office: Gratuities for overtime to King's Home Service Messengers.	1919 Mar. 18-1921 Mar. 8	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6182307
>>>>>>>	T 162/4/7	E.273			ESTABLISHMENT. Labour Ministry: General: Irish Department; Revision of rates of pay of temporary Employment Exchange clerks.	1919 Mar. 21-1921 Feb. 2	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6183059
>>>>>>>	T 162/4/8	E.243			ESTABLISHMENT. Overseas Trade Department: General: Expenditure on offices, and allowances of Trade Commissioners at Montreal, Toronto and Winnipeg.	1918 Oct. 28-1920 Jul. 30	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6183763
>>>>>>>	T 162/4/9	E.229			ESTABLISHMENT. Overtime: General: Lectures for training schemes; Payment of overtime when lectures extend beyond normal hours.	1920 Jun. 15-1921 Apr. 19	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6183801
>>>>>>>	T 162/4/10	E.262/1			ESTABLISHMENT. Public Trustee: Staffing of Surveyor's Office and Property Adviser's section.	1920 Apr. 20-1926 Aug. 18	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6184216
>>>>>>>	T 162/4/11	E.262/1-2			ESTABLISHMENT. Public Trustee: Investment section staff.	1920 Jun. 16-1929 Jan. 12	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6184217
>>>>>>>	T 162/4/12	E.240			ESTABLISHMENT. Public Works Loans Board: Revision of typists staff.	1920 Jun. 13-1930 Dec. 18	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6184236
>>>>>>>	T 162/4/13	E.249			ESTABLISHMENT. Scotland: Remuneration of Store warders of Scottish prisons.	1919 Dec. 10-1920 Jul. 21	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6184721
>>>>>>>	T 162/4/14	E.228			ESTABLISHMENT. Trade, Board of: Remuneration of Official Receivers at Sheffield, Exeter, Stockton-On-Tees, Portsmouth and Newport, Isle of Wight.	1919 Mar. 27-1920 Nov. 8	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6185012
>>>>>>>	T 162/4/15	E.252			ESTABLISHMENT. Trade, Board of: Travelling, subsistence, etc. allowances of Clearing Office (Enemy Debts) staff stationed abroad.	1920 Jun. 15-1926 Jun. 30	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6185013
>>>>>>>	T 162/4/16	E.271/1			ESTABLISHMENT. Trade, Board of: Mercantile Marine Department; Staff of Transport Offices.	1920 Jun. 16-1923 Nov. 3	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6185014
>>>>>>>	T 162/4/17	E.272			ESTABLISHMENT. Transport Ministry: E.W.Chance; Appointment as Staff Officer Grade I; Reinstatement appeal.	1920 Jun. 18-1927 Apr. 20	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6185139
>>>>>> 	T 162/5				The files in this piece have been catalogued under subject headings. These headings, and details of the files, are shown at item level.	1916-1930	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C758072
>>>>>>>	T 162/5/1	E.315			ESTABLISHMENT. Admiralty: Remuneration of chemists on the staff of the Naval Ordnance Inspection Depot, Holton Heath.	1920 Jun. 10-1926 Oct. 16	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6181000
>>>>>>>	T 162/5/2	E.327			ESTABLISHMENT. Admiralty: Remuneration and establishment of Laboratory Managers at Armament Supply Depots.	1919 Aug. 28-1928 Apr. 16	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6181001
>>>>>>>	T 162/5/3	E.298			ESTABLISHMENT. Air Ministry: General: Meteorological office; Rates of pay of professional staff.	1920 Jun. 17-1920 Nov. 25	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6181376
>>>>>>>	T 162/5/4	E.310			ESTABLISHMENT. Associations and Trade Unions: Formation of National Federation of Post Office Societies, and appointment of officers.	1920 Jun. 18-1920 Jun. 19	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6181870
>>>>>>>	T 162/5/5	E.345			ESTABLISHMENT. Forestry Commission: Position of civil servants appointed or transferred to the Forestry Commission.	1920 Jun. 19-1922 Jun. 30	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6182420
>>>>>>>	T 162/5/6	E.301			ESTABLISHMENT. National Debt Office: Reorganisation of staff.	1920 Jan. 15-1923 Feb. 20	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6183629
>>>>>>>	T 162/5/7	E.322/1-4			ESTABLISHMENT. Overtime: General: Directing staff of Army Audit staff; Gratuities for overtime and special expenses during 1914-1918 War.	1920 Jun. 19-1926 Aug. 9	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6183802
>>>>>>>	T 162/5/8	E.317/01			ESTABLISHMENT. Prisons: Memorandum to the Arbitration Board regarding pay of Prison Warders	1919 May 29-1922 Jun. 15	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6184135
>>>>>>>	T 162/5/9	E.311			ESTABLISHMENT. Public Works Loans Board: Title of Chief Clerk to the Solicitor changed to that of Assistant Solicitor; Starting salary.	1923 Jan. 24	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6184237
>>>>>>>	T 162/5/10	E.277			ESTABLISHMENT. Registrar-General, Scotland: Temporary clerical assistance for additional work under new Acts.	1920 Jan. 6-1930 Mar. 21	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6184268
>>>>>>>	T 162/5/11	E.306/01			ESTABLISHMENT. Salary: General: Protests against reduction in salaries due to the fall in the Cost of Living bonus.	1928 Jun. 30-1929 Jul. 18	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6184330
>>>>>>>	T 162/5/12	E.330			ESTABLISHMENT. Scotland: Continuance of temporary employment of clerks in connection with the Valuation of Approved Societies.	1919 Jun. 23-1928 Nov. 24	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6184722
>>>>>>>	T 162/5/13	E.314			ESTABLISHMENT. Transport Ministry: Inspecting Officers of the Railways; Payment from Army funds in the cases of Lieutenant Colonel Pringle, Majors Hill and Mount.	1920 Jun. 18-1922 Mar. 31	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6185140
>>>>>>>	T 162/5/14	E.336			ESTABLISHMENT. Treasury Solicitor: Increase of temporary staff in the Conveyancing Division.	1920 May 18-1921 Nov. 23	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6185191
>>>>>>>	T 162/5/15	E.312			ESTABLISHMENT. War Office: Continuance of the Publicity Section.	1919 Feb. 25-1921 Jul. 19	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6185223
>>>>>>>	T 162/5/16	E.290			FINANCE. Taxation: Lord-Lieutenant of Ireland; Deduction for expenses in assessing income tax on salary.	1916 Aug. 12-1920 Jun. 18	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6185957
>>>>>>>	T 162/5/17	E.337			FUNERALS: Payment to widow of G. Pope, engine driver of Timber Supplies Department, Board of Trade, for cost of rail conveyance of body of husband to his home.	1920 Jun. 21-1920 Jul. 16	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6186028
>>>>>> 	T 162/6				The files in this piece have been catalogued under subject headings. These headings, and details of the files, are shown at item level.	1918-1929	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C757799
>>>>>>>	T 162/6/1	E.374			COMMITTEES. General: Permanent Committee of the Supreme Economic Council; Reorganisation of staff.	1920 Jun. 22-1921 Apr. 22	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6179982
>>>>>>>	T 162/6/2	E.403			ESTABLISHMENT. Admiralty: Appointment of A. Backhouse as Secretary, Royal Naval College, Greenwich, and abolition of Clause 36 of Order-in-Council of 10 January, 1910.	1920 Jun. 22-1926 Feb. 27	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6181002
>>>>>>>	T 162/6/3	E.364			ESTABLISHMENT. Allowances: Removal: Removal allowances to H.M. Inspectors of Mines on promotion or transfer.	1920 Jun. 19-1920 Dec. 4	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6181596
>>>>>>>	T 162/6/4	E.381/1-2			ESTABLISHMENT. Grades: Professional, Scientific and Technical: Professional, Scientific and Technical civil servants; Remuneration and conditions of service.	1920 Jun. 22-1929 Aug. 9	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6182663
>>>>>>>	T 162/6/5	E.346/1-2			ESTABLISHMENT. Health Ministry: General: Establishment of clerks to Auditors, and General Inspectors respectively.	1920 Jan. 29-1925 Sept. 14	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6182765
