Level	Reference	Former Reference (Dept)	Former Reference (PRO)	Title	Description	Covering Dates	Physical Description	Note	Separated Material	Related Material	Closure Status	Closure Type	Closure Code	Record Opening Date	ID
>>>>>> 	WO 100/102				WO 100. Indian Army - Artillery and Infantry	1901-1904	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763866
>>>>>> 	WO 100/103				WO 100. Medical Corps British and Indian Armies, Royal Indian Marine	1901-1904	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763867
>>>>>> 	WO 100/104				WO 100. Indian Army - Supply and Transport Corps, Ordnance Department and Miscellaneous	1901-1904	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763868
>>>>>> 	WO 100/105				WO 100. King's African Rifles, Somali Levies, Miscellaneous	1901-1904	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763869
>>>>   				Medals returned to the Mint Waterloo, Peninsular, later wars			 								C71668
>>>>>> 	WO 100/106				WO 100. Cavalry, Royal Artillery, Royal Engineers, Foot Guards, 1st to 32nd Foot	1793-1880	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763870
>>>>>> 	WO 100/107				WO 100. 33rd to 79th Foot	1793-1880	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763871
>>>>>> 	WO 100/108				WO 100. 80th to Rifle Brigade, Commandant Staff, Quartermaster General, Commissariat, Medical and Veterinary Department, Army Hospital Corps, Military Train etc., Indian Units	1793-1880	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763872
>>>>   				Returns of Miscellaneous Awards			 								C71669
>>>>>> 	WO 100/110				WO 100. Canadian General Service, Fenian Raids and Red River Expedition	1866-1870	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763874
>>>>>> 	WO 100/111				WO 100. Queen Victoria's Jubilee, King Edward's Coronation and Delhi Durbar	1897-1902	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763875
>>>>   				QUEEN'S SOUTH AFRICA			 								C71670
>>>>>  				Cavalry			 								C132821
>>>>>> 	WO 100/112				WO 100. 1 and 2 Life Guards, Royal Horse Guards 1 - 3 Dragoon Guards	1899-1902	 	Vol. I			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763876
>>>>>> 	WO 100/113				WO 100. 4 - 7 Dragoon Guards	1899-1902	 	Vol.II			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763877
>>>>>> 	WO 100/114				WO 100. 1 and 2 Dragoons, 3 and 4 Hussars	1899-1902	 	Vol.III			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763878
>>>>>> 	WO 100/115				WO 100. 5 Lancers, 6 Dragoons, 7 and 8 Hussars	1899-1902	 	Vol.IV			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763879
>>>>>> 	WO 100/116				WO 100. 9 Lancers, 10 and 11 Hussars	1899-1902	 	Vol.V			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763880
>>>>>> 	WO 100/117				WO 100. 12, 13 Lancers, 13 - 15 Hussars	1899-1902	 	Vol.VI			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763881
>>>>>> 	WO 100/118				WO 100. 16 and 17 Lancers, 18 Hussars	1899-1902	 	Vol.VII			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763882
>>>>>> 	WO 100/119				WO 100. 19 and 20 Hussars, 21 Lancers	1899-1902	 	Vol.VIII			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763883
>>>>>  				Imperial Yeomanry			 								C132822
>>>>>> 	WO 100/120				WO 100. 1 and 2 Battalions	1899-1902	 	Vol.I Includes index to companies, showing Battalions to which they belonged			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763884
>>>>>> 	WO 100/121				WO 100. 3 and 4 Battalions	1899-1902	 	Vol.II			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763885
>>>>>> 	WO 100/122				WO 100. 5 and 6 Battalions	1899-1902	 	Vol.III			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763886
>>>>>> 	WO 100/123				WO 100. 7 and 8 Battalions	1899-1902	 	Vol.IV			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763887
>>>>>> 	WO 100/124				WO 100. 9 and 10 Battalions	1899-1902	 	Vol.V			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763888
>>>>>> 	WO 100/125				WO 100. 11 and 12 Battalions	1899-1902	 	Vol. VI			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763889
>>>>>> 	WO 100/126				WO 100. 13 - 15 Battalions	1899-1902	 	Vol.VII			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763890
>>>>>> 	WO 100/127				WO 100. 16 - 18 Battalions	1899-1902	 	Vol.VIII			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763891
>>>>>> 	WO 100/128				WO 100. 19 - 22 Battalions	1899-1902	 	Vol.IX			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763892
>>>>>> 	WO 100/129				WO 100. 23 - 30 Battalions	1899-1902	 	Vol.X			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763893
>>>>>> 	WO 100/130				WO 100. 31 and 32 Battalions Lovat's Scouts, Staffs, Base Depots, Unposted, Hospital Staffs	1899-1902	 	Vol.XI			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763894
>>>>>  				Individual Claims			 								C132823
>>>>>> 	WO 100/131				WO 100. Officers	1899-1902	 	Vol.XII			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763895
>>>>>> 	WO 100/147				Royal Artillery Individual Claims; Officers A - Z (includes County Volunteer & Militia Artillery - RGA, RFA, RHA, attached Staff, RA Mounted Rifles, Maxim (Pom Pom), Depots and Remounts. Also contains rogue pages for Coldstream Gds (pdf page 188 of 295) and 2/Vol Service Co Border regiment (pdf page 281 of 295)	1899-1902	 	Vol.IX			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763911
>>>>>  				Non-Commissioned Officers and Men			 								C132824
>>>>>> 	WO 100/132				WO 100. A - D	1899-1902	 	Vol.XIII			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763896
>>>>>> 	WO 100/133				WO 100. E - J	1899-1902	 	Vol.XIV			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763897
>>>>>> 	WO 100/134				WO 100. K - O	1899-1902	 	Vol.XV			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763898
>>>>>> 	WO 100/135				WO 100. P - S	1899-1902	 	Vol.XVI			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763899
>>>>>> 	WO 100/136				WO 100. T - Z	1899-1902	 	Vol.XVII			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763900
>>>>>> 	WO 100/148				WO 100. A - B	1899-1902	 	Vol.X			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763912
>>>>>> 	WO 100/149				WO 100. C - D	1899-1902	 	Vol.XI			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763913
>>>>>> 	WO 100/150				WO 100. E - H	1899-1902	 	Vol.XII			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763914
>>>>>> 	WO 100/151				WO 100. I - L	1899-1902	 	Vol.XIII			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763915
>>>>>> 	WO 100/152				WO 100. M - Q	1899-1902	 	Vol.XIV			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763916
>>>>>> 	WO 100/153				WO 100. R - S	1899-1902	 	Vol.XV			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763917
>>>>>> 	WO 100/154				WO 100. T - Z	1899-1902	 	Vol.XVI			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763918
>>>>>  				Royal Artillery			 								C132825
>>>>>> 	WO 100/137				WO 100. Nominal Rolls of issue of medals to Officers and Men of the Royal Artillery	1899-1902	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763901
>>>>>> 	WO 100/138				WO 100. Nominal Rolls of issue of medals to Officers and Men of the Royal Artillery	1899-1902	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763902
>>>>>> 	WO 100/139				WO 100. Staff, A, G, J, L - U, X - Z, AA and BB Batteries, Riding Establishment, A and B Depots and Miscellaneous Royal Horse Artillery	1899-1902	 	Vol.I			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763903
>>>>>  				Royal Field Artillery			 								C132826
>>>>>> 	WO 100/140				WO 100. Staff, 2, 4, 5, 7 - 10, 13, 14 and 17 Batteries	1899-1902	 	Vol.II			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763904
>>>>>> 	WO 100/141				WO 100. 18 - 21, 26, 28, 37 - 39, 42 - 44 Batteries	1899-1902	 	Vol.III			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763905
>>>>>> 	WO 100/142				WO 100. 48, 53, 60 - 69 and 73 Batteries	1899-1902	 	Vol.IV			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763906
>>>>>> 	WO 100/143				WO 100. 74 - 79, 81 - 86 Batteries	1899-1902	 	Vol.V			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763907
>>>>>> 	WO 100/144				WO 100. 87 - 89, 94, 96, 99, 101, 104 - 107, 110, 115, 117, 119, 120, 129, 131, 135, 141, 142, 145, 149 - 151 Batteries, POW der Maxims R.A. (Pom-Poms), Ammunition Columns and Park, Depots, Mounted Rifles and Miscellaneous	1899-1902	 	Vol.VI			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763908
>>>>>  				Royal Garrison Artillery			 								C132827
>>>>>> 	WO 100/145				WO 100. Maxim Battery, 31, 56, 57, 62, 63, 66, 68, 84, 85, 91, 92, 97 - 100 Companies - with Index	1899-1902	 	Vol.VII			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763909
>>>>>> 	WO 100/146				WO 100. 101 - 103 Companies, 4, 6 and 10 Batteries Mountain Division, Staff Depots, New Zealand Battery, Militia Volunteers and Miscellaneous	1899-1902	 	Vol.VIII			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763910
>>>>>  				Royal Engineers			 								C132828
>>>>>> 	WO 100/155				WO 100. Staff, 5 - 7 Field Companies	1899-1902	 	Vol.I			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763919
>>>>>> 	WO 100/156				WO 100. 8 - 12 and 17 (Field and Railway) Companies	1899-1902	 	Vol.II An alphabetical index to Officers, NCOs and men of the King's German legion present at the Battle of Waterloo is kept at the reference desk at Kew			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763920
>>>>>> 	WO 100/157				WO 100. 20, 23, 26, 29, 31, 33 and 37 Field Companies	1899-1902	 	Vol.III			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763921
>>>>>> 	WO 100/158				WO 100. 38, 39, 42, 45 - 47, 54 and 55 Field Companies. There are Railway Rolls attached to Royal Engineer Company Rolls	1899-1902	 	Vol.IV			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763922
>>>>>> 	WO 100/159				WO 100. Telegraph Division Battalion	1899-1902	 	Vol.V			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763923
>>>>>> 	WO 100/160				WO 100. Pontoon and Bridging Troop, Field Troops and Park, Searchlight Section, 1 and 2 Balloon Sections and Balloon Repairing Factory	1899-1902	 	Vol.VI			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763924
>>>>>> 	WO 100/161				WO 100. Base Details, Survey Companies, Tay Section, Mauritius, Natal, St. Helena, Royal Anglesey, Royal Monmouth	1899-1902	 	Vol.VII			Open Document, Open Description	Normal Closure before FOI Act: 	30		C3763925
