Level	Reference	Former Reference (Dept)	Former Reference (PRO)	Title	Description	Covering Dates	Physical Description	Note	Separated Material	Related Material	Closure Status	Closure Type	Closure Code	Record Opening Date	ID
>>>>>> 	WO 161/94				Minutes of meetings of a committee appointed under the authority of the Committee of Imperial Defence	1916 May-June	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C2357584
>>>>   				Committee on the Treatment of British Prisoners of War: Interviews and Reports	The primary source for personal information about prisoners of war during the First World War is the reports compiled by the Committee on the Treatment of British Prisoners of War. These were made by British and Commonwealth servicemen, and occasionally merchant seamen and civilians, who were interviewed after repatriation, escape from captivity or whilst interned in a neutral country. � The reports are in one of two formats. The first is a numbered set of answers to a list of questions given out at either camps or hospitals (called Camp Enquiry Sheets or Hospital Enquiry Sheets). The second is a narrative report that can vary in length. Both types of report include details of the individual's unit, his home address, when and where captured, wounds suffered, transfer between camps, comments on treatment and conditions in camps and escape attempts. � Although these files consist of nearly five thousand pages many reports run to several pages and therefore do not represent five thousand individuals. It should also be noted that these reports, along with other documents held at the National Archives, represent less than 5% of the total number of captives in all theatres of war. � There are a number of indexes to these reports in WO 161/101 which are subdivided into name, place and subject. The name indexes contain the names of individuals mentioned in the reports as well as their authors. These include Americans, Belgians, French, Germans and other foreign nationals. The following key is used to distinguish who made a report: O for Officers; MO for Medical Officers and no prefix for other ranks. When using the index researchers should note the number next to the entry in the index. This is the page number of the report not the report number. The page number is either typed or handwritten and is not the number in bold (e.g O234 or MO 53) found on the top right-hand corner of the documents. For example, the entry: Meiklejohn, Major F F, DSO, Royal Warwickshire Regiment, report O 40-9, reference O 357 means that a report by Major Meiklejohn is on pages 40 to 49 of the officers' reports. The word 'reference' in the entry means that he is mentioned in another officer's report on page 357. These pages are in piece WO 161/95 which contains pages 1 to 538 of the Officer's reports.	1915-1919	 	WO 161/95-100: A project was completed in 2005 to list on the Catalogue the names of the authors of the reports together with names of individuals mentioned in the reports.							C51819
>>>>>> 	WO 161/95				Officers reports: pages 1-538 containing report numbers 1-100. � (Described at item level)	1915 Aug-1917 Mar	 	WO 161/95-100: A project was completed in 2005 to list on the Catalogue the names of the authors of the reports together with names of individuals mentioned in the reports.			Open Document, Open Description	Closed for 	75		C2357585
>>>>>>>	WO 161/95/1				Llewellin, L C; 11st Monmouthshire Regiment.Rank: Captain; People mentioned: Mrs Livingstone;	08 May 1915	 				Open Document, Open Description	Closed for 	75		C9194465
>>>>>>>	WO 161/95/2				Morgan, J B; 22nd Suffolk Regiment.Rank: Lieutenant; People mentioned: Lieutenant Dolby, Royal Army Medical Corps; Lieutenant Colonel H B Thornhill	26 August 1914	 				Open Document, Open Description	Closed for 	75		C9194466
>>>>>>>	WO 161/95/3				Smithick, James Arnold; 34th Royal Irish Regiment.Rank: Captain; People mentioned: Doctor Eagan, Royal Army Medical Corps; Major Kurt	20 October 1914	 				Open Document, Open Description	Closed for 	75		C9194467
>>>>>>>	WO 161/95/4				Vernon, 4-6Royal Dublin Fusiliers.Rank: Captain; United States Embassy StaffPeople mentioned: Lieutenant Barker, Connaught Rangers; Honourable Evan Charteris	27 August 1914	 				Open Document, Open Description	Closed for 	75		C9194468
>>>>>>>	WO 161/95/5				Brough, James Henry; 78th Middlesex Territorial Force.Rank: Lieutenant; People mentioned: Doctor Stabsarzt Huckminster; Doctor RosenbuschMr Hughes	29 April 1915	 				Open Document, Open Description	Closed for 	75		C9194469
>>>>>>>	WO 161/95/6				Barker, W Gordon; 8-10Connaught Rangers.Rank: Captain; People mentioned: Monks; Doctor KorteCaptain Stiven, Royal ScotsColonel Bond, King's Own Yorkshire Light InfantryColonel Gordon VCMajor Haigh, King's Own Scottish BorderersMajor FryCaptain SutcliffeCaptain PriestlyCaptain Davy, Royal Army Medical CorpsCaptain BeamanMajor YateColonel Enderby, 5th Fusiliers RegimentCaptain AuldCaptain Bowring, Adjutant, East SurreysCaptain Hargreaves, East Lancashire RegimentCaptain Robins	26 August 1914	 				Open Document, Open Description	Closed for 	75		C9194470
>>>>>>>	WO 161/95/7				Hales, 11Rank: Reverend; United States Embassy StaffPeople mentioned: Captain Thomson; Captain MitchellCaptain EganMr JacksonMr WiliamsGeneral von Bissing	24 September 1914	 				Open Document, Open Description	Closed for 	75		C9194471
>>>>>>>	WO 161/95/8				Anderson, Peter; 12-14attached to the 3rd Canadians.Rank: Major; People mentioned: Captain Straight; Frau MollerCaptain EibensteinDoctor VignolSir R CasementArthur Hudson, KC	24 April 1915	 				Open Document, Open Description	Closed for 	75		C9194472
>>>>>>>	WO 161/95/9				Ell, M S; 158th Battalion Royal West Kent RegimentRank: Second Lieutenant; People mentioned: Doctor Vignol; Arthur Hudson, ExaminerDoctor Hertz	26 September 1915	 				Open Document, Open Description	Closed for 	75		C9194514
>>>>>>>	WO 161/95/10				Ward, H S; 16-24Royal Flying Corps.Rank: 2nd Lieutenant; United States Embassy StaffPeople mentioned: Ober-Lieutenant Yilling, Munich Flying Corps; Ober-Lieutenant Kraft, Munich Flying CorpsCaptain Darley, Royal Flying CorpsDoctor CustodisCaptain Rose, 63rd BrigadeSergeant JohnsonCorporal Donald, Royal Flying CorpsLieutenant Insaw, Royal Flying CorpsCaptain Godman, Sussex RegimentLieutenant McKeagh, 1st Leinster RegimentSecond Lieutenant Alexander, King's Own Yorkshire Light Infantry attached Royal Flying CorpsColonel BechendorfChampion, Royal Flying CorpsNewbold, Royal Flying CorpsSir Cecil Hertslet, ConsulMr Abbott, Vice-ConsulMr CampbellColonel Le Roy LewisMajor BrettGeneral Trenchard, Royal Flying CorpsColonel B L Anstruther	30 November 1915	 				Open Document, Open Description	Closed for 	75		C9194519
>>>>>>>	WO 161/95/11				Earle, M; 25-39Grenadier Guards.Rank: Lieutenant-Colonel; United States Embassy StaffPeople mentioned: Lieutenant Butt, Royal Army Medical Corps; Private Venton, Coldstream GuardsHerr Wilhelm von Meister, Regierungs President of Upper HesseDoctor MainzerLieutenant Oscar von Grunelins, 24th Hessian DragoonsLieutenant Dobson, Royal Naval Volunteer ReserveDoctor MacfarlaneDoctor RothschildMajor Birley, Royal Field ArtilleryCaptain HendersonCaptain Hutcheson, Coldstream GuardsMajor Morrison Bell M P, Scots GuardsDoctor OhnesorgMajor RobertCaptain Hauptmann SturtLieutenant Von PanderMr GerardSir Lionel EarleSir Edward GreyCaptain Wymer, Manchester RegimentMr Williams, ChaplainPrince Max BadenDoctor DufourMr Michelson, United States ConsulMr Dresel	29 October 1914	 				Open Document, Open Description	Closed for 	75		C9199614
>>>>>>>	WO 161/95/12				Meiklejohn, R F; 40-49Royal Warwickshire Regiment.Rank: Major; United States Embassy StaffPeople mentioned: Captain Davy, Royal Army Medical Corps; Captain Besant, Royal Warwickshire RegimentMajor ShewanLieutenant Vernon, Dublin FusiliersLieutenant Braddle, Dublin FusiliersCaptain Davenport, Lancashire FusiliersCaptain Pelham-Burn, Gordon HighlandersCaptain DreyfusLieutenant Faulkner, 4th HussarsMajor Collingwood, Royal Army Medical CorpsLieutenant DienemannCaptain StevensLieutenant von SchroederHauptmann von TecklenburgLieutenant Denys, Somerset Light InfantryCaptain Gretschenko, Siberian RiflesCaptain BlackburnCaptain Reynolds	27 August 1914	 				Open Document, Open Description	Closed for 	75		C9199615
>>>>>>>	WO 161/95/13				MacAllan, A R; 50-601st Battalion the Cameronians (Scottish Rifles).Rank: Captain; United States Embassy StaffPeople mentioned: Captain Sandeman, Argyll and Sutherland Highlanders Regiment; Lieutenant C L Campbell, Argyll and Sutherland Highlanders RegimentCaptain DoridotDoctor WetteLieutenant Hammond, Royal MarinesLieutenant BrogsitterLieutenant Jean Desruelles, 1st French Territorial InfantryMajor BernhartLieutenant Herr MahlowCaptain LemmiLieutenant LedderbohnLieutenant LesserLieutenant BrogsitterBaron CarlowitzCapitaine Agaisse, 6th Chasseurs a Cheval	25 October 1914	 				Open Document, Open Description	Closed for 	75		C9199616
>>>>>>>	WO 161/95/14				Courtenay Shillington, T; 61-668th Battalion Royal Irish Rifles.Rank: Lieutenant; People mentioned: Lieutenant Beggs, B Company 8th Battalion; Lieutenant Murray, B Company 8th BattalionDoctor HeistDoctor KoerberDoctor SeilerSchwester PaschelenaLieutenant BaumannLieutenant KochHaupt Baumann, Fusilier Regiment HohenzollernDoctor Geheimrat KrabbelDoctor SchraderLieutenant Gayford, Royal Flying Corps transferred from 3rd Battalion Queen'sCaptain P V Rose, Staff-Captain, 63rd Infantry BrigadeMr John Brinckerhoff Jackson, United States Embassy StaffMr Barclay RivesPrivate J A Goodall, 7th City of London RegimentDoctor Thissen	19 November 1915	 				Open Document, Open Description	Closed for 	75		C9199617
>>>>>>>	WO 161/95/15				Hargreaves, A J G; 67-701st Battalion Prince Albert's Somerset Light Infantry.Rank: Captain; People mentioned: Captain F S Bradshaw, Prince Albert's Somerset Light Infantry; Hauptman BraunMajor Yate, King's Own Yorkshire Light InfantryMajor LohmannHauptman GontardMr Jackson, United States Secretary	27 August 1914	 				Open Document, Open Description	Closed for 	75		C9199618
>>>>>>>	WO 161/95/16				Ward, K H W; 71-7360th Rifles.Rank: Lieutenant; People mentioned: French Red Cross Nurses; Captain Grover, King's Own Royal Lancaster RegimentMajor KurtzGeneral von Bodin (or Bonin)Major von Bonin (or Bodin)Lieutenant and Adjt BettsLieutenant Rehbinder, Russian GuardsHerr Baron, Prince Max of Baden	10 March 1915	 				Open Document, Open Description	Closed for 	75		C9199619
>>>>>>>	WO 161/95/17				Butt, T B; 74-812nd Battalion King's Own Yorkshire Light Infantry.Rank: Captain; People mentioned: Captain Luther, King's Own Yorkshire Light Infantry; Captain KeppelCaptain WynneCaptain ReynoldsMonsieur SeydouxLieutenant Backhouse, Suffolk RegimentCaptain ElliotProfessor Balfour MAColonel Gordon, VCMr Page GastonGraf von MunsterLieutenant Hay, 5th LancersCaptain Noel, King's Own Yorkshire Light InfantryLieutenant ChichesterPrince Max of Baden	26 August 1914	 				Open Document, Open Description	Closed for 	75		C9199620
>>>>>>>	WO 161/95/18				Abraham, M H; 82-8557th Battery, 43rd Brigade Royal Field Artillery.Rank: Lieutenant; People mentioned: Captain Rait Kerr; Major MacnaghtenLieutenant Carey, Duke of Wellington's RegimentLieutenant H G Henderson, Duke of Wellington's RegimentLieutenant J Bennett, Duke of Wellington's RegimentHauptmann DunkerFeldwebel-Leutnant GreveLieutenant Schmidt, 1st Artillery BrigadeLieutenant RosenthalColonel BogerCaptain WylieCaptain Deane-DrakeCaptain Barry, Highland Light InfantryCaptain IrwinCaptain Wand-TetleyLieutenant RoughtLieutenant CummingLieutenant WalmisleyColonel D Christopher, Army Service CorpsMajor Hesse	11 November 1914	 				Open Document, Open Description	Closed for 	75		C9199621
